Genus,n_observations,n_abundant,mean_abundance,Genus_type,complex2,group_size,Core,prevalence,fidelity
Puia,140,109,0.23841206475937,Core,"Soil, Natural, Forests, Temperate forests",180,90,0.777777777777778,6
Legionella,152,109,0.23342204479929,Core,"Soil, Natural, Forests, Temperate forests",180,90,0.844444444444445,8
Chthoniobacter,133,93,0.191284098469727,Core,"Soil, Natural, Forests, Temperate forests",180,90,0.738888888888889,16
Nocardioides,5,5,3.47638057218896,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,23
Acidothermus,3,3,3.1437125748503,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,17
Bacillus,6,5,2.72787757817698,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,27
Solirubrobacter,5,5,2.62807717897538,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,14
Mycobacterium,6,6,1.87957418496341,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,30
Streptomyces,6,6,1.81304058549568,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,21
Rubrobacter,4,3,1.72987358616101,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,1
Conexibacter,6,6,1.43047238855622,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,24
Pseudonocardia,4,4,1.1643379906853,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,16
Gaiella,5,5,0.931470392548237,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,19
MFD_g_1081,5,5,0.848303393213572,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,5
Ca_Udaeobacter,6,5,0.765136393878909,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,19
MFD_g_549,4,4,0.748502994011976,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,4
Iamia,4,4,0.715236194278112,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,11
Microvirga,4,4,0.698602794411177,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,8
Sporosarcina,3,3,0.665335994677312,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,9
MFD_g_9823,4,4,0.64870259481038,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,10
Ca_Solibacter,3,3,0.632069194943447,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,22
RB41,5,5,0.632069194943447,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,7
Microlunatus,5,4,0.615435795076515,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,8
MFD_g_144,5,5,0.582168995342648,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,22
MFD_g_650,5,5,0.548902195608783,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,12
Actinomycetospora,4,4,0.499001996007984,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,1
Haliangium,6,5,0.499001996007984,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,27
Bradyrhizobium,5,4,0.465735196274119,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,21
MFD_g_4907,6,5,0.465735196274119,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,9
MFD_g_8204,6,5,0.465735196274118,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,17
Subgroup_10,5,5,0.449101796407187,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,20
Sphingomonas,4,3,0.41583499667332,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,9
Paenibacillus,6,5,0.399201596806387,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,21
MFD_g_8,4,4,0.382568196939455,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,23
Ca_Alysiosphaera,5,3,0.382568196939454,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,14
Acidibacter,6,3,0.365934797072522,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,1,20
Bryobacter,5,5,0.365934797072522,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,23
MFD_g_264,5,3,0.332667997338657,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,14
Microbacterium,5,3,0.332667997338656,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,9
MFD_g_875,5,4,0.332667997338656,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,14
Marmoricola,5,4,0.332667997338656,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,9
Pir4_lineage,5,4,0.332667997338656,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,23
Blastococcus,4,3,0.316034597471723,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,6
Nakamurella,5,4,0.266134397870925,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,12
Reyranella,5,4,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,15
MFD_g_2431,5,5,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,11
Gemmata,5,5,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,9
MFD_g_5535,4,4,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,17
Gemmatimonas,5,4,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,15
Pedomicrobium,4,3,0.232867598137059,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,14
Pajaroellobacter,4,3,0.232867598137059,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,21
MFD_g_7630,4,3,0.216234198270127,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,1
Pirellula,4,4,0.216234198270126,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,9
Rhodoplanes,4,3,0.199600798403194,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,2
Cellulomonas,4,4,0.199600798403194,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,1
MFD_g_5777,3,3,0.182967398536261,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,8
MFD_g_48525,4,4,0.182967398536261,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,1
MFD_g_11470,3,3,0.182967398536261,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,9
MFD_g_782,3,3,0.182967398536261,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,16
Hyphomicrobium,3,3,0.166333998669328,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,15
MFD_g_812,4,3,0.166333998669328,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,14
MFD_g_841,4,3,0.149700598802395,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,7
Skermanella,3,3,0.149700598802395,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,1
MFD_g_161,4,3,0.149700598802395,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,7
MFD_g_678,5,3,0.133067198935463,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.833333333333333,6
MFD_g_3238,4,3,0.133067198935462,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,1
Steroidobacter,4,3,0.133067198935462,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.666666666666667,1
MFD_g_8235,3,3,0.133067198935462,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,1
YC-ZSS-LKJ147,3,3,0.11643379906853,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,1
Legionella,3,3,0.099800399201597,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,8
MFD_g_356,3,3,0.099800399201597,Core,"Soil, Natural, Grassland formations, Natural grasslands",6,3,0.5,1
Acidothermus,123,115,6.73689118114137,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.897810218978102,17
Bacillus,136,133,3.85724900563836,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.992700729927007,27
Mycobacterium,136,135,2.4746128181593,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.992700729927007,30
Conexibacter,134,130,2.45712953654734,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.978102189781022,24
Ca_Udaeobacter,131,126,2.20143654297245,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.956204379562044,19
Nocardioides,122,112,1.64634235179277,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.89051094890511,23
Ca_Solibacter,132,125,1.09780439121757,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.963503649635036,22
Bradyrhizobium,134,129,0.975421419933855,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.978102189781022,21
Roseiarcus,111,104,0.973236009732361,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.81021897810219,11
MFD_g_8,135,132,0.949196497515917,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.985401459854015,23
Haliangium,136,135,0.941911796844268,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.992700729927007,27
Streptomyces,135,131,0.92588545536664,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.985401459854015,21
MFD_g_144,124,117,0.781648382067981,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.905109489051095,22
Sporosarcina,109,91,0.74012558823958,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.795620437956204,9
Bryobacter,135,128,0.707344435217157,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.985401459854015,23
Jatrophihabitans,124,110,0.700059734545508,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.905109489051095,13
Solirubrobacter,108,88,0.694960444075353,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.788321167883212,14
MFD_g_8204,129,119,0.631583548232004,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.941605839416058,17
Gaiella,89,72,0.595888514940921,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.64963503649635,19
MFD_g_710,92,78,0.588603814269272,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.671532846715328,4
Acidibacter,131,122,0.574034412925973,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.956204379562044,20
MFD_g_827,98,90,0.541253259903551,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.715328467153285,5
Burkholderia-Caballeronia-Paraburkholderia,108,91,0.490260355202005,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.788321167883212,8
Paenibacillus,134,122,0.470591663388551,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.978102189781022,21
Gemmatimonas,126,108,0.458207672246748,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.91970802919708,15
MFD_g_1315,100,91,0.434168160030305,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.72992700729927,9
Pseudonocardia,112,94,0.403572417209377,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.817518248175183,16
Ca_Xiphinematobacter,120,100,0.390459956000408,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.875912408759124,10
Reyranella,122,107,0.388274545798913,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.89051094890511,15
MFD_g_340,103,89,0.386089135597419,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.751824817518248,7
Pajaroellobacter,121,99,0.354764922709326,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.883211678832117,21
Pir4_lineage,110,91,0.323440709821234,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.802919708029197,23
MFD_g_812,118,101,0.319798359485409,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.861313868613139,14
MFD_g_245,95,77,0.310328248612265,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.693430656934307,8
Nakamurella,108,83,0.303043547940615,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.788321167883212,12
Aquisphaera,117,98,0.30231507787345,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.854014598540146,14
Subgroup_10,96,70,0.296487317336131,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.700729927007299,20
MFD_g_264,83,69,0.292116496933141,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.605839416058394,14
MFD_g_224,104,82,0.284831796261492,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.759124087591241,8
Acidipila-Silvibacterium,96,72,0.281917915992832,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.700729927007299,8
MFD_g_1152,107,85,0.255692993574894,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.781021897810219,7
MFD_g_1634,94,75,0.250593703104739,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.686131386861314,8
Chthoniobacter,125,96,0.239666652097265,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.912408759124088,16
Ellin6067,103,72,0.211256319477833,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.751824817518248,8
Puia,102,69,0.201057738537523,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.744525547445256,6
Tundrisphaera,97,69,0.197415388201699,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.708029197080292,2
MFD_g_8582,102,70,0.193773037865874,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.744525547445256,1
MFD_g_259,91,71,0.182117516791235,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands",137,69,0.664233576642336,3
Acidothermus,76,65,3.81152588440141,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.808510638297872,17
Bacillus,92,88,3.26793222066505,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.978723404255319,27
Mycobacterium,94,94,1.57769567248482,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,1,30
Ca_Udaeobacter,85,79,1.40357582706927,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.904255319148936,19
Roseiarcus,61,55,1.3441202700981,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.648936170212766,11
Nocardioides,79,71,1.17637066292946,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.840425531914894,23
Conexibacter,91,85,1.1307172888266,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.968085106382979,24
Gaiella,68,60,1.0670149063575,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.723404255319149,19
Ca_Solibacter,91,80,0.984201809147662,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.968085106382979,22
Haliangium,92,89,0.79734148723829,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.978723404255319,27
MFD_g_8204,86,80,0.711343270904999,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.914893617021277,17
Streptomyces,85,80,0.682677198793902,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.904255319148936,21
MFD_g_8,89,81,0.674183547798022,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.946808510638298,23
Bryobacter,92,83,0.635962118316559,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.978723404255319,23
MFD_g_144,85,76,0.571198029472969,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.904255319148936,22
Pir4_lineage,75,71,0.528729774493566,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.797872340425532,23
Bradyrhizobium,86,78,0.526606361744596,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.914893617021277,21
Aquisphaera,77,58,0.520236123497686,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.819148936170213,14
MFD_g_264,68,64,0.505372234254895,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.723404255319149,14
Ca_Xiphinematobacter,80,70,0.494755170510044,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.851063829787234,10
MFD_g_6,77,71,0.475644455769313,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.819148936170213,16
Pseudonocardia,73,57,0.451225209156156,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.776595744680851,16
MFD_g_875,64,55,0.43317620078991,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.680851063829787,14
MFD_g_812,85,77,0.420435724296089,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.904255319148936,14
Sporosarcina,70,56,0.404510128678813,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.74468085106383,9
MFD_g_5535,80,74,0.402386715929843,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.851063829787234,17
MFD_g_782,70,66,0.385399413938081,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.74468085106383,16
Solirubrobacter,63,52,0.369473818320805,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.670212765957447,14
Reyranella,85,72,0.349301397205589,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.904255319148936,15
Pajaroellobacter,78,59,0.342931158958678,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.829787234042553,21
Acidibacter,79,65,0.340807746209708,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.840425531914894,20
Paenibacillus,83,67,0.332314095213828,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows",94,47,0.882978723404255,21
