project_id,fieldsample_barcode,sampling_date,latitude,longitude,habitat_typenumber,sitename,mfd_sampletype,mfd_areatype,mfd_hab1,mfd_hab2,mfd_hab3,coords_reliable
P08_5,MFD06169,2022-02-14,56.29267863,8.13392778,2140,Klithede,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P08_5,MFD06170,2022-02-16,56.31297386,8.16283111,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06171,2022-03-15,56.26074585,8.487855105,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD06172,2022-02-15,56.29539065,8.14574736,2190,Klitlavning,Soil,Natural,Dunes,Sea dunes,Humid dune slacks,Yes
P08_5,MFD06173,2022-02-15,56.29799561,8.14319891,2140,Klithede,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P08_5,MFD06174,2022-02-14,56.29295515,8.13555887,2140,Klithede,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P08_5,MFD06175,2022-03-14,56.26399622,8.49359921,4130,T?r hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_5,MFD06176,2022-03-15,56.24130661,8.49153138,4000,Hede,Soil,Natural,Temperate heath and scrub,,,Yes
P08_5,MFD06177,2022-03-16,56.25711142,8.41404357,2330,Grës-indlandsklit,Soil,Natural,Dunes,Inland dunes,Inland dunes grass,Yes
P08_5,MFD06178,2022-02-16,56.31206147,8.1580893,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06179,2022-02-15,56.29304788,8.144596665,2140,Klithede,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P08_5,MFD06180,2022-02-14,56.29516932,8.13065188,2190,Klitlavning,Soil,Natural,Dunes,Sea dunes,Humid dune slacks,Yes
P08_5,MFD06181,2022-03-15,56.2549582,8.4789718,4110,VÜd hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Wet heath,Yes
P08_5,MFD06182,2022-03-15,56.25086382,8.48605306,4110,VÜd hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Wet heath,Yes
P08_5,MFD06183,2022-03-14,56.26564693,8.49525271,4130,T?r hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_5,MFD06184,2022-03-14,56.25472916,8.513920355,9190,Stilkege-krat,Soil,Natural,Forests,Temperate forests,Oak forest  Old acidophilous woods with Q. robur on sandy plains,Yes
P08_5,MFD06185,2022-03-15,56.251794,8.49477516,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD06186,2022-03-15,56.25188775,8.53412859,4130,T?r hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_5,MFD06187,2022-03-16,56.2672064,8.40640125,4000,Hede,Soil,Natural,Temperate heath and scrub,,,Yes
P08_5,MFD06188,2022-03-16,56.26439354,8.40278615,2320,Revling-indlandsklit,Soil,Natural,Dunes,Inland dunes,Inland dunes Empetrum nigrum,Yes
P08_5,MFD06189,2022-02-16,56.3069226,8.15287677,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD06190,2022-03-14,56.25469934,8.52419596,4130,T?r hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_5,MFD06191,2022-03-16,56.25396225,8.4109136,2300,Indlandsklit,Soil,Natural,Dunes,Inland dunes,,Yes
P08_5,MFD06192,2022-02-16,56.30978887,8.15747267,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06193,2022-02-15,56.29914305,8.12987765,2140,Klithede,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P08_5,MFD06194,2022-02-15,56.29824491,8.135458725,2140,Klithede,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P08_5,MFD06195,2022-02-15,56.29947984,8.13634945,2140,Klithede,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P08_5,MFD06196,2022-02-14,56.29492544,8.1318645,2190,Klitlavning,Soil,Natural,Dunes,Sea dunes,Humid dune slacks,Yes
P08_5,MFD06197,2022-03-14,56.27223887,8.48806376,4130,T?r hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_5,MFD06198,2022-03-16,56.28114395,8.413140895,9190,Stilkege-krat,Soil,Natural,Forests,Temperate forests,Oak forest  Old acidophilous woods with Q. robur on sandy plains,Yes
P08_5,MFD06199,2022-03-16,56.26099178,8.40212159,4110,VÜd hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Wet heath,Yes
P08_1,MFD06200,2021-07-05,55.5485,8.21312,6230,5155,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD06201,2022-03-16,56.24445414,8.41261726,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD06202,2022-03-23,56.48031577,9.84422118,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06203,2022-02-14,56.29664655,8.13167303,2140,Klithede,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P08_5,MFD06204,2022-03-16,56.26028868,8.41663842,4110,VÜd hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Wet heath,Yes
P08_5,MFD06205,2022-02-16,56.30291798,8.13963108,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD06206,2022-02-16,56.30810232,8.15384937,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06207,2022-02-14,56.29372987,8.133813975,2140,Klithede,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P08_5,MFD06208,2022-03-15,56.26274806,8.52607557,4130,T?r hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_5,MFD06209,2022-02-16,56.31288377,8.16345429,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06210,2022-03-16,56.2512695,8.39997665,7100,Mose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,,Yes
P08_5,MFD06211,2022-02-16,56.30777173,8.15452394,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06212,2022-02-16,56.30869608,8.15861479,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06213,2022-03-16,56.25124294,8.40195535,7230,Rigkër,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P08_5,MFD06214,2022-03-16,56.26156605,8.39883719,2320,Revling-indlandsklit,Soil,Natural,Dunes,Inland dunes,Inland dunes Empetrum nigrum,Yes
P08_5,MFD06215,2022-03-23,56.48094529,9.85687296,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06216,2022-03-23,56.48274147,9.846063205,9130,B?g pÜ muld,Soil,Natural,Forests,Temperate forests,Beech forests Asperulo-Fagetum,Yes
P08_5,MFD06217,2022-03-15,56.24133118,8.49024015,5130,Enekrat,Soil,Natural,Sclerophyllus scrub,Scrub,Juniper scrub,Yes
P08_5,MFD06218,2022-02-16,56.31132169,8.16146565,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06219,2022-03-16,56.27941853,8.41539839,4130,T?r hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_5,MFD06220,2022-06-01,56.21584128,10.11080487,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06221,2021-07-06,55.010096,15.020667,7210,Avneknippemose,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Cladium fens,Yes
P08_5,MFD06222,2021-07-03,55.09863,15.00478,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06223,2022-05-18,56.20638852,10.10485559,7100,Mose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,,Yes
P08_5,MFD06224,2022-05-11,56.20258314,10.10601447,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06225,2022-05-12,56.21118514,10.11485744,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06226,2022-05-11,56.20297899,10.1040108,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06227,2021-06-27,55.286871,14.7523,1230,Kystklint/klippe,Soil,Natural,Coastal,Sea cliffs and shingle or stony beaches,Vegetated sea cliffs of the Atlantic and Baltic Coasts,Yes
P08_5,MFD06228,2021-07-06,55.035885,14.870552,1230,Kystklint/klippe,Soil,Natural,Coastal,Sea cliffs and shingle or stony beaches,Vegetated sea cliffs of the Atlantic and Baltic Coasts,Yes
P08_5,MFD06229,2022-05-12,56.20455878,10.10668968,7100,Mose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,,Yes
P08_5,MFD06230,2022-05-11,56.2070481,10.1112256,7100,Mose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,,Yes
P08_5,MFD06231,2022-05-30,56.20921663,10.10620142,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06232,2022-05-18,56.20654805,10.10654751,7100,Mose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,,Yes
P08_5,MFD06233,2021-06-28,55.270705,14.756744,8220,Indlandsklippe,Soil,Natural,Rocky habitats and caves,Rocky slopes with vegetation,Siliceous rocky slopes,Yes
P08_5,MFD06234,2021-06-29,55.245384,14.734761,5130,Enekrat,Soil,Natural,Sclerophyllus scrub,Scrub,Juniper scrub,Yes
P08_5,MFD06235,2022-05-11,56.20300362,10.10377518,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06236,2021-07-05,54.9891,15.079132,2190,Klitlavning,Soil,Natural,Dunes,Sea dunes,Humid dune slacks,Yes
P08_5,MFD06237,2021-07-06,55.02012,14.92254,2180,Skovklit,Soil,Natural,Dunes,Sea dunes,Wooded dunes,Yes
P08_5,MFD06238,2021-07-03,55.091852,14.989939,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06239,2022-05-12,56.20527911,10.10747345,7100,Mose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,,Yes
P08_5,MFD06240,2021-07-08,55.109371,14.948205,91E0,Elle- og askeskov,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P08_5,MFD06241,2021-07-04,55.096545,15.086016,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06242,2022-05-11,56.20633784,10.11002672,6210,Kalkoverdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P08_5,MFD06243,2022-06-01,56.20754364,10.10964169,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06244,2022-05-11,56.20262336,10.10322654,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06245,2022-05-11,56.20684499,10.11696927,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06246,2022-06-01,56.20733225,10.11013601,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06247,2022-06-03,56.21296992,10.11070196,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06248,2022-06-01,56.21564942,10.11064293,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06249,2022-05-12,56.21078114,10.11373463,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06250,2022-05-19,56.21161476,10.11221849,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06251,2022-05-30,56.21602282,10.11177664,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06252,2022-06-03,56.21340414,10.10882371,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06253,2022-05-30,56.21852611,10.11226576,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06254,2022-05-30,56.21615301,10.10725653,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06255,2022-05-23,56.21699438,10.1170702,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06256,2022-06-01,56.20977145,10.10653336,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06257,2022-05-11,56.20709777,10.11216583,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06258,2022-06-03,56.21390203,10.10978584,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06259,2022-06-03,56.21349588,10.11057034,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06260,2022-05-23,56.21543069,10.1158663,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06261,2022-06-03,56.21361449,10.10933983,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06262,2022-06-03,56.21311383,10.10901534,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06263,2022-06-01,56.21572232,10.10947773,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06264,2022-06-01,56.21015244,10.10628841,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06265,2022-06-01,56.20850964,10.10949544,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06266,2022-06-03,56.20825427,10.12374484,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06267,2022-05-23,56.21640719,10.11544357,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06268,2022-06-01,56.21596971,10.10966126,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06269,2022-06-03,56.21400165,10.1082956,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06270,2022-06-01,56.21530657,10.11073732,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06271,2022-06-01,56.20815713,10.11014018,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06272,2022-06-03,56.21391318,10.10879764,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06273,2022-05-12,56.21160461,10.11590614,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06274,2022-05-12,56.21158599,10.11718784,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06275,2022-05-11,56.20760727,10.1203169,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06276,2022-05-12,56.20448286,10.10686027,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06277,2022-05-11,56.2081736,10.11565819,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06278,2022-05-11,56.20326558,10.10556828,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06279,2022-05-11,56.2079142,10.11595568,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06280,2022-05-30,56.20893738,10.10469594,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06281,2022-05-11,56.20283043,10.10467168,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06283,2022-05-11,56.20332152,10.10456329,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06284,2022-05-18,56.20615549,10.10462767,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06285,2022-05-30,56.20944645,10.1061603,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06286,2022-05-19,56.21169274,10.11187462,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06287,2022-05-11,56.20772228,10.12114562,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06288,2022-05-19,56.21237633,10.11254421,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06289,2022-06-03,56.21433436,10.10984808,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06290,2021-06-30,55.195724,14.851297,8220,Indlandsklippe,Soil,Natural,Rocky habitats and caves,Rocky slopes with vegetation,Siliceous rocky slopes,Yes
P08_5,MFD06291,2022-06-01,56.20992796,10.10594455,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06292,2022-06-01,56.215318,10.11003463,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06293,2022-06-03,56.21334684,10.11080928,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06294,2022-05-19,56.2124112,10.11549441,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06295,2022-05-23,56.21687151,10.11687792,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06296,2021-06-29,55.244702,14.733234,8220,Indlandsklippe,Soil,Natural,Rocky habitats and caves,Rocky slopes with vegetation,Siliceous rocky slopes,Yes
P08_5,MFD06297,2022-05-30,56.21834622,10.11466423,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06298,2022-05-11,56.20216654,10.10253411,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06299,2022-06-03,56.20666241,10.10507239,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06300,2022-05-11,56.20217929,10.10566614,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06301,2022-05-30,56.21688971,10.10851907,3100,S?,Sediment,Natural,Freshwater,Standing freshwater,,Yes
P08_5,MFD06302,2022-05-23,56.21569534,10.11401655,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06303,2021-06-29,55.245342,14.733579,5130,Enekrat,Soil,Natural,Sclerophyllus scrub,Scrub,Juniper scrub,Yes
P08_5,MFD06304,2022-05-11,56.20231835,10.10575115,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06305,2022-05-18,56.20661297,10.10686557,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06306,2022-05-30,56.21786985,10.1154107,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06307,2022-05-30,56.21714098,10.11328419,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06308,2022-06-01,56.21557323,10.11299835,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06309,2022-05-12,56.21046038,10.11698202,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06310,2022-05-18,56.20642175,10.10600706,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06311,2022-05-18,56.20767053,10.10899737,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06312,2022-05-23,56.21403946,10.11370384,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06313,2022-05-18,56.20411588,10.10457717,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06314,2021-07-06,55.010012,15.019691,91E0,Elle- og askeskov,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P08_5,MFD06315,2022-06-01,56.20717115,10.1100834,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06316,2022-06-01,56.21505107,10.11249497,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06317,2022-06-03,56.21467369,10.10924667,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06318,2022-05-30,56.21658458,10.10824251,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06319,2022-05-30,56.21690475,10.1088715,3100,S?,Sediment,Natural,Freshwater,Standing freshwater,,Yes
P08_5,MFD06320,2022-05-30,56.21660389,10.11097765,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06321,2022-05-30,56.20897566,10.10506515,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06322,2022-05-30,56.20891405,10.10521856,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06323,2022-05-11,56.20188998,10.10219662,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06324,2022-05-30,56.21734387,10.11151723,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06325,2022-05-30,56.21849459,10.11303949,6400,Eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06326,2021-07-10,55.10571,14.948822,7230,Rigkër,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P08_5,MFD06327,2022-06-03,56.21307529,10.11101107,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06330,2022-06-01,56.21582336,10.10931959,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06331,2022-05-11,56.20596757,10.11007217,6210,Kalkoverdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P08_5,MFD06332,2022-05-12,56.21198264,10.11663443,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06333,2022-05-11,56.20711999,10.11532542,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06334,2022-05-11,56.20165821,10.10170411,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06335,2021-07-04,55.098008,15.084426,4130,T?r hede,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_5,MFD06336,2021-07-06,55.010512,15.018926,7210,Avneknippemose,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Cladium fens,Yes
P08_5,MFD06337,2022-05-18,56.20388619,10.10378856,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06338,2022-06-01,56.20724633,10.10977948,6400,Fersk eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P08_5,MFD06339,2022-05-18,56.20459449,10.10463139,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06340,2022-05-12,56.21092626,10.11647864,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06341,2022-05-12,56.21056273,10.11391606,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06342,2022-05-12,56.21055841,10.11325621,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06343,2022-06-01,56.20739334,10.10941289,6410,Tidvis vÜd eng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_5,MFD06344,2022-06-03,56.2132416,10.11051666,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06345,2022-05-11,56.20680199,10.11633434,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06346,2022-06-03,56.21398924,10.10965298,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06347,2022-05-12,56.20481993,10.10644837,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD06348,2022-05-18,56.20702221,10.10854602,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD06349,2022-05-30,56.21627762,10.11305482,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD06350,2022-06-01,56.21020686,10.10850619,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
P08_5,MFD06351,2022-05-18,56.20610452,10.10591064,7000,Mose og Kër,Soil,Natural,"Bogs, mires and fens",,,Yes
