bin	Completeness	Contamination	Completeness_Model_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	N90	auN	N_per_100kb	cov	r_abund	wf_name	wf_mode	wf_v	wf_date
MFD02416_80.bin.2.158	75.31	0.22	Neural Network (Specific Model)	0.879	120657	279.352454642476	3556730	0.69	3748	42	283437	39329	138454.7	0	8.061517	0.045608122	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.159	78.13	0.81	Gradient Boost (General Model)	0.84	218589	243.126951092612	4141954	0.7	4805	33	354933	57950	198642.7	0	8.511403	0.048153356	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.160	76.17	6.12	Gradient Boost (General Model)	0.876	225142	308.012089416058	4610948	0.61	4384	37	376258	53139	212622.7	0	11.920172	0.0674385	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.161	78.14	3.98	Gradient Boost (General Model)	0.828	67894	239.739229024943	2282394	0.6	2646	51	173242	23576	70407.6	0	6.8900094	0.0389803	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.162	98.45	6.17	Gradient Boost (General Model)	0.857	282410	303.178226264923	3724440	0.52	3518	17	657516	107627	354277.9	0	13.259727	0.07501706	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.163	73.3	0	Gradient Boost (General Model)	0.846	343122	272.42464820699	4241427	0.66	4406	14	662516	156330	391756.8	0	11.493383	0.065023944	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.165	74.27	1.65	Gradient Boost (General Model)	0.87	77543	284.991658943466	3165465	0.65	3237	62	181591	26237	82533.8	0	5.6652875	0.032051425	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.166	72.97	7.8	Gradient Boost (General Model)	0.863	120569	279.544730679157	4132140	0.71	4270	60	316073	26543	141578.5	0	7.5807104	0.042887952	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.167	70.9	1.2	Gradient Boost (General Model)	0.79	54899	218.91731168586	4366655	0.62	5297	107	145739	20764	62132.8	0	5.910484	0.033438627	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.168	97.88	6.69	Gradient Boost (General Model)	0.931	124646	307.813022183809	3432508	0.68	3471	47	468136	35932	188450.3	0	15.941847	0.09019118	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.169	71.16	2.85	Gradient Boost (General Model)	0.88	18969	261.665394402036	2093681	0.52	2358	146	61542	7354	21876	0	6.201129	0.035082955	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.170	84.35	6.56	Gradient Boost (General Model)	0.881	119688	302.429708222812	3869659	0.6	3770	51	303301	33928	133016.2	0	17.565435	0.09937664	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.173	80.89	5.54	Gradient Boost (General Model)	0.83	69470	250.381660079051	5695635	0.43	6325	121	162056	23040	75286.5	0	6.524329	0.036911465	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.177	76.48	0.65	Gradient Boost (General Model)	0.828	181449	243.250980392157	4024577	0.63	4590	27	400592	74973	214820.8	0	11.071172	0.06263527	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.178	68.76	4.66	Gradient Boost (General Model)	0.841	104967	235.162315550511	1471746	0.45	1762	17	137081	48246	99831.4	0	8.34121	0.047190487	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.179	76.25	6.93	Gradient Boost (General Model)	0.913	101484	289.302407516148	3224214	0.71	3406	42	191397	44658	105661.9	0	20.970032	0.11863818	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.18	90.98	5.56	Gradient Boost (General Model)	0.818	146734	260.941775419475	6643012	0.5	6973	65	333689	48422	157364.9	0	8.535059	0.048287187	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.182	51.8	6.36	Gradient Boost (General Model)	0.826	37307	234.166255144033	3075712	0.59	3645	94	133871	18740	45659.3	0	6.6082363	0.037386168	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.185	73.66	0.86	Gradient Boost (General Model)	0.845	349221	261.56992777413	4222018	0.67	4569	15	541441	154900	348556	0	11.841795	0.066995084	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.186	78.07	7.95	Gradient Boost (General Model)	0.861	90209	275.161651917404	4853895	0.68	5085	63	222045	44292	104098.7	0	8.725035	0.04936198	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.187	85.13	7.79	Gradient Boost (General Model)	0.792	57772	211.565424739195	5339600	0.48	6710	132	257065	18950	73257.5	0	5.429639	0.030718243	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.189	86.57	1.39	Gradient Boost (General Model)	0.842	587486	327.37127312296	5342009	0.71	4595	19	1043137	126608	566017.8	0	23.240307	0.13148229	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.19	84.23	1.33	Gradient Boost (General Model)	0.864	575703	275.212248946194	3829388	0.67	4033	9	796050	230076	541633.4	0	10.970689	0.06206679	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.190	73.67	3.82	Gradient Boost (General Model)	0.851	50525	278.940066777963	5860939	0.62	5990	192	137345	13671	54166.1	0	7.413754	0.041943394	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.192	80.98	1.4	Neural Network (Specific Model)	0.836	120593	275.344764795144	3243717	0.6	3295	39	467190	50480	170772.5	0	9.359292	0.052950297	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.193	61.33	2.29	Gradient Boost (General Model)	0.821	43526	259.101485591552	5261673	0.72	5587	168	127176	14444	51814.2	0	6.5571785	0.037097313	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.195	67.59	6.42	Gradient Boost (General Model)	0.86	294933	227.47619047619	2215593	0.4	2814	13	506314	60370	331750	0	11.058598	0.062564135	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.196	82.78	0.6	Gradient Boost (General Model)	0.894	127164	314.867683686177	3380408	0.69	3212	36	310037	45500	152194.5	0	8.435846	0.04772589	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.197	68.66	2.77	Gradient Boost (General Model)	0.826	99311	223.403806502776	5064939	0.62	6305	78	227379	35660	111926	0	8.170479	0.046224575	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.198	58.79	8	Gradient Boost (General Model)	0.851	29104	231.262438884095	5606450	0.56	6954	256	100249	10835	33787.6	0	6.052667	0.03424303	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.2	73.47	1.72	Gradient Boost (General Model)	0.85	274301	270.919169169169	3809097	0.72	3996	21	677981	76597	323455.2	0	10.14897	0.057417907	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.201	71.51	2.99	Gradient Boost (General Model)	0.893	846433	297.871056241427	1453239	0.68	1458	17	846433	45117	636793.4	0	19.029545	0.10765986	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.203	84.31	1.24	Gradient Boost (General Model)	0.881	253232	307.410645618296	5159459	0.62	4941	29	484462	92157	269963.7	0	78.580505	0.44457006	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.204	82.07	1.47	Gradient Boost (General Model)	0.856	154769	255.218440954043	3059333	0.72	3438	34	507476	38158	197957.9	0	7.1788263	0.04061429	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.205	92.45	8.18	Gradient Boost (General Model)	0.893	91465	289.455537946822	5497495	0.62	5679	106	232511	24885	94934.1	0	7.8230214	0.04425883	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.206	77.12	8.71	Gradient Boost (General Model)	0.853	82365	271.643386481024	4241226	0.66	4453	74	529924	23639	142780.3	0	47.786247	0.2703512	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.207	74.32	3.15	Gradient Boost (General Model)	0.822	204203	277.008394963022	10055226	0.71	10006	94	514163	54911	222451	0	7.7378025	0.043776702	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.208	70.94	0.94	Gradient Boost (General Model)	0.881	49746	272.80796460177	2087413	0.63	2260	66	194810	15339	64921	0	7.9069695	0.044733766	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.209	60.87	2.33	Gradient Boost (General Model)	0.904	1587525	301.06318537859	1905415	0.68	1915	2	1587525	317890	1375705.4	0	59.696625	0.3377343	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.21	77.78	1.97	Gradient Boost (General Model)	0.893	332501	287.496442932261	3104756	0.55	3233	13	797121	144019	402737	0	12.524764	0.07085899	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.211	80.42	0.01	Neural Network (Specific Model)	0.845	472057	281.747645951036	5290223	0.72	5310	18	686008	159605	416827.6	0	15.452321	0.08742167	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.213	81.95	0.77	Gradient Boost (General Model)	0.843	175524	263.309460062472	4176012	0.68	4482	52	414182	33751	191559.4	0	8.766808	0.04959831	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.215	80.23	5.39	Gradient Boost (General Model)	0.798	46143	237.464181591004	4258374	0.4	4802	119	166323	16718	58263.9	0	7.029073	0.039767057	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.216	58.88	2.5	Gradient Boost (General Model)	0.796	188008	208.975627343525	5390544	0.62	6934	60	417081	42184	184335.6	0	8.204853	0.046419047	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.22	88.55	1.04	Gradient Boost (General Model)	0.868	131319	342.360832268662	6466551	0.7	5479	77	364403	37792	155079	0	11.066494	0.062608816	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.222	86.77	2.51	Gradient Boost (General Model)	0.817	476111	277.546661944395	5731350	0.69	5647	23	1125977	95405	515427.3	0	15.640928	0.08848873	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.224	99.98	8	Neural Network (Specific Model)	0.88	180184	297.256154747948	3448275	0.6	3412	36	476469	38165	185075.8	0	80.48822	0.45536298	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.225	79.66	2.55	Gradient Boost (General Model)	0.787	297748	241.925519909721	5677952	0.61	6203	34	630735	87750	361158.2	0	12.981137	0.07344093	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.228	85.71	5.92	Gradient Boost (General Model)	0.823	32142	270.536813922356	5871985	0.51	5976	243	165622	11891	40483.9	0	8.738006	0.049435362	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.23	88.33	4.42	Gradient Boost (General Model)	0.825	109019	258.716007714561	3883878	0.55	4148	56	219203	32378	110103.4	0	8.046993	0.045525953	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.231	87.95	4.79	Gradient Boost (General Model)	0.836	93508	257.189238713976	5508911	0.54	6003	97	290764	26442	112541.3	0	8.035238	0.045459446	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.232	56.49	2.75	Gradient Boost (General Model)	0.832	35821	174.492788461538	778318	0.33	1248	32	67324	12006	34731.2	0	8.173105	0.046239432	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.234	87.77	1.36	Gradient Boost (General Model)	0.887	874906	299.865455893254	5457947	0.71	5396	19	986207	153510	594829.4	0	12.29673	0.06956889	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.236	58.22	1.95	Gradient Boost (General Model)	0.811	31333	191.026439152447	3728775	0.36	5333	170	103821	11768	36003.7	0	5.0636764	0.028647805	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.239	77.22	3.27	Gradient Boost (General Model)	0.85	77153	285.179883381924	3437337	0.73	3430	59	154588	34953	82820	0	84.87524	0.4801826	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.24	55.28	9.68	Gradient Boost (General Model)	0.851	51164	225.235250186707	3159671	0.55	4017	75	132186	23668	58088.7	0	6.2625422	0.0354304	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.240	68.12	6.47	Gradient Boost (General Model)	0.873	66092	257.42655210643	3174862	0.52	3608	74	193650	20028	74107.7	0	33.462612	0.1893151	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.241	58.22	6.4	Neural Network (Specific Model)	0.707	28391	200.92322890206	3000141	0.42	3543	141	85448	10722	32965.4	0	4.9583163	0.028051728	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.242	85.92	7.89	Gradient Boost (General Model)	0.87	50823	230.070833333333	948187	0.43	1200	21	202361	23750	80927.3	0	5.710589	0.032307718	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.243	85.37	6.13	Gradient Boost (General Model)	0.861	178510	288.24795751634	4894573	0.58	4896	44	441503	80509	188886.3	0	11.5983925	0.06561803	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.244	57.73	4.59	Gradient Boost (General Model)	0.75	23504	151.117283950617	1737369	0.37	2916	103	58859	8201	25000.2	0	6.8869724	0.03896312	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.245	85.31	2.14	Neural Network (Specific Model)	0.88	1100671	294.117279124316	2554114	0.5	2558	3	1165918	287525	1038916.8	0	19.299427	0.10918672	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.246	76.27	1.65	Neural Network (Specific Model)	0.789	107713	213.345469838981	6674905	0.55	8322	98	374168	33216	141397.1	0	8.077386	0.0456979	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.247	92.4	5.64	Gradient Boost (General Model)	0.879	348300	331.286505867014	3461388	0.69	3068	17	784840	127109	384925.2	0	45.350273	0.25656965	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.248	84.52	3.92	Neural Network (Specific Model)	0.888	209858	298.93538647343	4999864	0.68	4968	60	520751	34468	245609.4	0	9.882994	0.055913143	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.249	82.55	3.65	Gradient Boost (General Model)	0.877	286190	311.643285274583	6552272	0.65	6173	44	719425	90140	302795.3	0	11.119165	0.0629068	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.25	93.84	5.3	Gradient Boost (General Model)	0.876	635051	303.743276283619	7214996	0.73	6953	17	857015	230577	574319.4	0	15.552162	0.08798653	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.252	72.21	2.02	Gradient Boost (General Model)	0.834	73000	237.18294884654	4222311	0.41	4985	90	242319	21104	77812	0	8.521659	0.048211377	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.253	61.41	3.08	Gradient Boost (General Model)	0.857	203228	236.433707865169	2193035	0.51	2670	23	402820	33373	216207.7	0	9.669466	0.05470511	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.258	84.26	4.21	Gradient Boost (General Model)	0.846	129557	238.742578548212	3881728	0.37	4615	38	409890	55860	163593.1	0	10.634711	0.060165998	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.26	94.01	7.96	Gradient Boost (General Model)	0.834	505744	328.361163992385	4332698	0.56	3677	24	637972	119832	397723.2	0	23.105892	0.13072185	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.261	86.66	2.18	Gradient Boost (General Model)	0.847	524720	287.492599171107	3430477	0.66	3378	10	948140	170856	556378.5	0	10.96956	0.06206041	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.265	57.75	8.94	Neural Network (Specific Model)	0.827	100804	209.015648662292	1491255	0.47	1981	22	214921	32496	115495.3	0	7.5029445	0.04244799	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.267	92.39	6	Gradient Boost (General Model)	0.84	80481	290.137969340147	4650832	0.61	4501	100	217012	21304	87595.5	0	10.996326	0.062211834	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.268	78.62	4.4	Gradient Boost (General Model)	0.798	39257	209.464333781965	4064227	0.57	5201	132	102064	15118	46396.7	0	5.3775234	0.030423399	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.269	90.11	6.16	Gradient Boost (General Model)	0.811	90132	270.269822006473	4925006	0.66	4944	87	348478	25966	117877.5	0	10.61572	0.06005855	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.27	81.75	3.05	Gradient Boost (General Model)	0.864	147094	283.997698125617	2986357	0.7	3041	28	276527	63483	157355.2	0	22.947264	0.1298244	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.270	65.05	7.27	Gradient Boost (General Model)	0.815	38078	226.127237227465	5078087	0.66	6146	187	144383	12868	46810.5	0	5.2903266	0.029930081	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.271	79.53	4.23	Gradient Boost (General Model)	0.827	66898	263.22564612326	3829994	0.65	4024	100	230383	13753	88602.1	0	11.073289	0.06264725	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.272	61.59	3.1	Gradient Boost (General Model)	0.826	89126	208.268281430219	3244598	0.62	4335	56	209975	33075	100840	0	8.974043	0.05077075	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.273	71.99	4.56	Gradient Boost (General Model)	0.825	78334	261.830632348268	2980066	0.6	3147	63	199338	20902	88248.3	0	6.3582153	0.03597167	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.274	55.72	2.84	Gradient Boost (General Model)	0.808	313917	250.408146300914	2230301	0.4	2406	14	922584	97206	479633.6	0	44.31158	0.25069323	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.276	61.52	2.28	Gradient Boost (General Model)	0.844	934923	256.488961038961	1400549	0.46	1540	4	934923	339615	712146.1	0	13.29098	0.07519387	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.278	85.41	1.93	Gradient Boost (General Model)	0.822	300077	255.403761061947	2520954	0.43	2712	12	697959	88642	370059.9	0	55.18727	0.3122226	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.279	73.99	4.48	Gradient Boost (General Model)	0.808	69925	218.417820867959	3486524	0.69	4332	105	204193	12975	86123.4	0	6.8732767	0.038885634	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.28	51.02	4.91	Neural Network (Specific Model)	0.853	76483	236.534686971235	2439849	0.38	2955	38	237742	34960	88428.3	0	7.8171005	0.044225335	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.280	57.63	2.01	Gradient Boost (General Model)	0.886	71223	298.134247714048	2419508	0.4	2406	55	130359	19904	69768	0	7.5245986	0.042570498	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.29	70.14	4.3	Gradient Boost (General Model)	0.831	153258	253.135354315505	4704625	0.71	5179	44	357864	58032	171152.2	0	15.044196	0.085112706	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.3	67.73	1.06	Gradient Boost (General Model)	0.851	268422	251.197606457	3162090	0.71	3593	19	438435	66877	248448.5	0	9.754886	0.055188373	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.30	58.82	0.38	Gradient Boost (General Model)	0.825	54701	251.785402097902	4156288	0.62	4576	92	171074	21854	70909.6	0	13.434038	0.076003216	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.32	59.96	7.2	Gradient Boost (General Model)	0.834	121211	240.226821661469	3023656	0.73	3527	31	311794	53752	147257.4	0	12.028136	0.06804931	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.33	66.44	2.87	Gradient Boost (General Model)	0.862	83343	251.669046769011	2441656	0.71	2801	37	223153	34281	90800.2	0	7.3922696	0.041821845	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.34	72.44	2.75	Gradient Boost (General Model)	0.815	199438	207.756651524984	2334545	0.57	3082	31	302326	37132	169597.4	0	7.0345078	0.0397978	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.36	82.35	0	Gradient Boost (General Model)	0.892	259985	293.595278823127	2876037	0.7	2923	15	336682	128662	239613.2	0	12.037911	0.06810462	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.39	51	5.81	Gradient Boost (General Model)	0.839	172598	220.769797421731	4665165	0.68	5973	40	487778	63808	206195.5	0	8.5562935	0.048407327	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.4	83.48	1.02	Gradient Boost (General Model)	0.845	249796	268.225120236774	5113154	0.6	5406	28	548856	96014	256289.3	0	12.646224	0.07154615	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.40	59.52	8.41	Gradient Boost (General Model)	0.822	68354	226.36848666168	3285402	0.72	4011	56	177711	34476	78349.2	0	7.1001496	0.040169176	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.42	75.8	0.76	Gradient Boost (General Model)	0.813	161040	242.269628727937	5823048	0.57	6572	56	481224	45761	186479.8	0	10.267848	0.058090463	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.43	60.59	0.91	Gradient Boost (General Model)	0.872	34788	253.838235294118	2534184	0.67	2924	87	82621	16420	40242.6	0	5.969808	0.033774253	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.45	73.46	2.57	Gradient Boost (General Model)	0.849	84798	252.46008583691	2066172	0.7	2330	29	415182	38449	153112.6	0	8.680418	0.04910956	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.47	67.17	2.76	Gradient Boost (General Model)	0.847	199804	245.573101265823	5449135	0.73	6320	43	601049	71523	259253.5	0	8.350163	0.04724114	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.49	86.86	3.43	Gradient Boost (General Model)	0.851	215761	274.234791352438	3833240	0.64	3978	29	400701	80831	201431.4	0	18.37116	0.10393505	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.5	67.56	0.51	Gradient Boost (General Model)	0.833	76467	258.854893617021	6522906	0.71	7050	128	183243	25563	84825.6	0	6.121413	0.034631964	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
MFD02416_80.bin.2.51	66.25	0.69	Neural Network (Specific Model)	0.887	60658	241.634755463059	779983	0.42	961	15	155684	28104	82142.4	0	6.181201	0.034970213	MFD02416_80	Nanopore-simplex	1.0.2	2024-08-13
