bin	longshot_var
MFD05176_100.bin.3.838	57522
MFD05176_100.bin.3.848	106302
MFD05176_100.bin.3.901	198020
MFD05176_100.bin.3.916	52567
MFD05176_100.bin.3.919	51235
MFD05176_100.bin.3.949	66895
MFD05176_100.bin.3.963	34416
MFD05176_100.bin.3.976	64871
MFD05176_100.bin.3.985	18789
MFD05176_100.bin.4.130	69978
MFD05176_100.bin.4.135	65214
MFD05176_100.bin.4.157	122379
MFD05176_100.bin.4.168	12376
MFD05176_100.bin.4.318	186576
MFD05176_100.bin.4.327	119045
MFD05176_100.bin.4.384	102653
MFD05176_100.bin.4.400	50875
MFD05176_100.bin.4.695	159299
MFD05176_100.bin.4.84	65710
MFD05176_20.bin.2.16	6625
MFD05176_20.bin.2.17	29292
MFD05176_20.bin.2.19	124887
MFD05176_20.bin.2.20	92023
MFD05176_20.bin.2.21	45129
MFD05176_20.bin.2.22	36880
MFD05176_20.bin.2.23	47983
MFD05176_20.bin.2.24	8870
MFD05176_20.bin.2.26	26614
MFD05176_20.bin.2.28	30020
MFD05176_20.bin.2.29	67635
MFD05176_20.bin.2.3	21053
MFD05176_20.bin.2.30	47672
MFD05176_20.bin.2.31	44887
MFD05176_20.bin.2.4	111058
MFD05176_20.bin.2.5	41502
MFD05176_20.bin.2.6	40916
MFD05176_20.bin.2.7	74395
MFD05176_20.bin.3.143	1798
MFD05176_20.bin.3.151	27198
MFD05176_20.bin.3.28	50347
MFD05176_20.bin.4.92	100150
MFD05176_40.bin.1.50	24119
MFD05176_40.bin.2.1	18611
MFD05176_40.bin.2.12	101440
MFD05176_40.bin.2.14	74498
MFD05176_40.bin.2.15	56400
MFD05176_40.bin.2.16	47531
MFD05176_40.bin.2.17	93819
MFD05176_40.bin.2.20	36814
MFD05176_40.bin.2.21	72958
MFD05176_40.bin.2.22	143437
MFD05176_40.bin.2.23	137645
MFD05176_40.bin.2.24	77202
MFD05176_40.bin.2.25	77870
MFD05176_40.bin.2.26	97121
MFD05176_40.bin.2.28	27707
MFD05176_40.bin.2.3	54221
MFD05176_40.bin.2.30	26416
MFD05176_40.bin.2.31	152953
MFD05176_40.bin.2.34	56565
MFD05176_40.bin.2.44	45584
MFD05176_40.bin.2.46	39250
MFD05176_40.bin.2.47	86694
MFD05176_40.bin.2.49	38353
MFD05176_40.bin.2.5	23806
MFD05176_40.bin.2.50	67702
MFD05176_40.bin.2.51	17103
MFD05176_40.bin.2.52	74624
MFD05176_40.bin.2.54	82153
MFD05176_40.bin.2.55	94690
MFD05176_40.bin.2.57	60882
MFD05176_40.bin.2.59	60892
MFD05176_40.bin.2.60	6452
MFD05176_40.bin.2.61	17309
MFD05176_40.bin.2.62	23282
MFD05176_40.bin.2.63	15133
MFD05176_40.bin.2.68	77605
MFD05176_40.bin.2.69	48089
MFD05176_40.bin.2.7	25014
MFD05176_40.bin.2.71	21235
MFD05176_40.bin.2.72	29516
MFD05176_40.bin.2.73	94542
MFD05176_40.bin.2.74	80584
MFD05176_40.bin.2.8	45263
MFD05176_40.bin.2.9	119710
MFD05176_40.bin.3.127	30919
MFD05176_40.bin.3.132	12307
MFD05176_40.bin.3.138	37048
MFD05176_40.bin.3.200	32182
MFD05176_40.bin.3.287	97437
MFD05176_40.bin.3.313	21584
MFD05176_40.bin.3.383	64533
MFD05176_40.bin.3.397	106804
MFD05176_40.bin.3.404	95126
MFD05176_40.bin.4.153	48759
MFD05176_40.bin.4.156	39611
MFD05176_40.bin.4.228	23867
MFD05176_40.bin.4.26	48510
MFD05176_60.bin.1.32	77384
MFD05176_60.bin.1.46	21885
MFD05176_60.bin.2.102	10740
MFD05176_60.bin.2.103	187635
MFD05176_60.bin.2.106	65951
MFD05176_60.bin.2.107	43315
MFD05176_60.bin.2.11	36131
MFD05176_60.bin.2.110	85839
MFD05176_60.bin.2.111	23662
MFD05176_60.bin.2.112	12530
MFD05176_60.bin.2.113	36855
MFD05176_60.bin.2.114	23604
MFD05176_60.bin.2.115	45210
MFD05176_60.bin.2.116	57337
MFD05176_60.bin.2.118	24584
MFD05176_60.bin.2.119	32936
MFD05176_60.bin.2.120	119353
MFD05176_60.bin.2.121	16988
MFD05176_60.bin.2.123	9426
MFD05176_60.bin.2.124	45507
MFD05176_60.bin.2.125	14782
MFD05176_60.bin.2.126	66658
MFD05176_60.bin.2.127	70599
MFD05176_60.bin.2.128	37550
MFD05176_60.bin.2.129	36822
MFD05176_60.bin.2.130	64229
MFD05176_60.bin.2.131	76763
MFD05176_60.bin.2.132	3704
MFD05176_60.bin.2.134	11166
MFD05176_60.bin.2.135	67831
MFD05176_60.bin.2.137	71440
MFD05176_60.bin.2.138	20170
MFD05176_60.bin.2.139	65735
MFD05176_60.bin.2.141	115200
MFD05176_60.bin.2.16	26115
MFD05176_60.bin.2.20	32360
MFD05176_60.bin.2.21	19148
MFD05176_60.bin.2.22	32289
MFD05176_60.bin.2.24	69402
MFD05176_60.bin.2.27	43554
MFD05176_60.bin.2.28	70537
MFD05176_60.bin.2.29	46843
MFD05176_60.bin.2.3	29055
MFD05176_60.bin.2.31	32158
MFD05176_60.bin.2.36	78379
MFD05176_60.bin.2.37	43005
MFD05176_60.bin.2.38	126494
MFD05176_60.bin.2.4	18713
MFD05176_60.bin.2.40	76647
MFD05176_60.bin.2.41	59150
MFD05176_60.bin.2.42	81488
MFD05176_60.bin.2.43	12853
MFD05176_60.bin.2.45	26071
MFD05176_60.bin.2.46	16372
MFD05176_60.bin.2.48	85421
MFD05176_60.bin.2.49	46931
MFD05176_60.bin.2.5	100227
MFD05176_60.bin.2.50	47917
MFD05176_60.bin.2.52	30197
MFD05176_60.bin.2.53	46637
MFD05176_60.bin.2.54	81400
MFD05176_60.bin.2.55	72175
MFD05176_60.bin.2.56	49257
MFD05176_60.bin.2.57	81160
MFD05176_60.bin.2.58	59628
MFD05176_60.bin.2.59	26949
MFD05176_60.bin.2.60	84126
MFD05176_60.bin.2.61	79806
MFD05176_60.bin.2.63	68699
MFD05176_60.bin.2.64	51665
MFD05176_60.bin.2.65	109803
MFD05176_60.bin.2.66	52514
MFD05176_60.bin.2.67	107241
MFD05176_60.bin.2.68	26477
MFD05176_60.bin.2.7	60668
MFD05176_60.bin.2.72	28316
MFD05176_60.bin.2.74	84192
MFD05176_60.bin.2.79	45193
MFD05176_60.bin.2.8	37491
MFD05176_60.bin.2.83	60530
MFD05176_60.bin.2.84	58351
MFD05176_60.bin.2.9	60837
MFD05176_60.bin.2.95	52370
MFD05176_60.bin.2.98	60970
MFD05176_60.bin.3.160	37143
MFD05176_60.bin.3.163	55879
MFD05176_60.bin.3.176	49335
MFD05176_60.bin.3.177	38467
MFD05176_60.bin.3.228	6156
MFD05176_60.bin.3.23	25059
MFD05176_60.bin.3.233	23063
MFD05176_60.bin.3.235	42743
MFD05176_60.bin.3.268	36366
MFD05176_60.bin.3.350	22353
MFD05176_60.bin.3.386	31174
MFD05176_60.bin.3.415	91790
MFD05176_60.bin.3.429	73786
MFD05176_60.bin.3.487	38831
MFD05176_60.bin.3.493	74971
MFD05176_60.bin.3.528	83074
MFD05176_60.bin.3.560	125535
MFD05176_60.bin.3.573	51795
MFD05176_60.bin.3.588	79169
MFD05176_60.bin.3.602	35461
MFD05176_60.bin.3.616	33006
MFD05176_60.bin.3.618	100410
MFD05176_60.bin.3.625	49869
MFD05176_60.bin.3.645	62324
MFD05176_60.bin.3.664	16785
MFD05176_60.bin.3.667	94792
MFD05176_60.bin.3.680	3600
MFD05176_60.bin.3.709	64428
MFD05176_60.bin.4.114	91664
MFD05176_60.bin.4.148	21818
MFD05176_60.bin.4.180	102051
MFD05176_60.bin.4.294	27869
MFD05176_60.bin.4.64	57352
MFD05176_60.bin.4.92	77223
MFD05176_80.bin.1.128	37939
MFD05176_80.bin.1.142	47910
MFD05176_80.bin.1.162	32284
MFD05176_80.bin.1.191	71931
MFD05176_80.bin.1.199	38248
MFD05176_80.bin.1.20	14538
MFD05176_80.bin.1.22	120897
MFD05176_80.bin.2.1	56798
MFD05176_80.bin.2.102	28834
MFD05176_80.bin.2.104	52339
MFD05176_80.bin.2.110	84568
MFD05176_80.bin.2.112	17855
MFD05176_80.bin.2.118	31192
MFD05176_80.bin.2.12	34047
MFD05176_80.bin.2.123	27065
MFD05176_80.bin.2.124	78311
MFD05176_80.bin.2.126	12091
MFD05176_80.bin.2.127	12222
MFD05176_80.bin.2.128	139508
MFD05176_80.bin.2.129	54323
MFD05176_80.bin.2.13	43397
MFD05176_80.bin.2.131	52937
MFD05176_80.bin.2.132	76869
MFD05176_80.bin.2.133	34605
MFD05176_80.bin.2.135	42223
MFD05176_80.bin.2.136	123706
MFD05176_80.bin.2.139	43188
MFD05176_80.bin.2.14	47777
MFD05176_80.bin.2.142	45105
MFD05176_80.bin.2.144	47569
MFD05176_80.bin.2.147	48024
MFD05176_80.bin.2.149	16161
MFD05176_80.bin.2.153	5440
MFD05176_80.bin.2.154	76271
MFD05176_80.bin.2.156	14595
MFD05176_80.bin.2.157	169609
MFD05176_80.bin.2.158	34733
MFD05176_80.bin.2.159	63748
MFD05176_80.bin.2.160	47535
MFD05176_80.bin.2.161	34643
MFD05176_80.bin.2.162	44199
MFD05176_80.bin.2.163	40068
MFD05176_80.bin.2.165	61281
MFD05176_80.bin.2.167	36503
MFD05176_80.bin.2.169	47592
MFD05176_80.bin.2.17	90880
MFD05176_80.bin.2.172	83182
MFD05176_80.bin.2.173	42770
MFD05176_80.bin.2.174	4367
MFD05176_80.bin.2.177	41082
MFD05176_80.bin.2.180	8938
MFD05176_80.bin.2.182	86753
MFD05176_80.bin.2.183	9615
MFD05176_80.bin.2.184	19703
MFD05176_80.bin.2.185	33612
MFD05176_80.bin.2.186	58235
MFD05176_80.bin.2.188	36976
MFD05176_80.bin.2.190	14045
MFD05176_80.bin.2.191	62218
MFD05176_80.bin.2.192	52653
MFD05176_80.bin.2.20	41897
MFD05176_80.bin.2.21	48505
MFD05176_80.bin.2.24	55524
MFD05176_80.bin.2.25	13540
MFD05176_80.bin.2.3	59863
MFD05176_80.bin.2.33	15725
MFD05176_80.bin.2.34	119090
MFD05176_80.bin.2.35	67268
MFD05176_80.bin.2.36	49494
MFD05176_80.bin.2.46	44003
MFD05176_80.bin.2.57	59582
MFD05176_80.bin.2.60	6945
MFD05176_80.bin.2.63	63648
MFD05176_80.bin.2.64	8223
MFD05176_80.bin.2.65	83819
MFD05176_80.bin.2.66	11839
MFD05176_80.bin.2.67	1754
MFD05176_80.bin.2.68	42004
MFD05176_80.bin.2.69	101661
MFD05176_80.bin.2.70	54067
MFD05176_80.bin.2.71	90163
MFD05176_80.bin.2.73	46425
MFD05176_80.bin.2.74	62583
MFD05176_80.bin.2.75	55105
MFD05176_80.bin.2.76	115580
MFD05176_80.bin.2.77	49201
MFD05176_80.bin.2.78	26097
MFD05176_80.bin.2.79	54525
MFD05176_80.bin.2.80	49264
MFD05176_80.bin.2.82	27807
MFD05176_80.bin.2.83	69748
MFD05176_80.bin.2.84	41415
MFD05176_80.bin.2.85	16753
MFD05176_80.bin.2.86	105991
MFD05176_80.bin.2.89	31894
MFD05176_80.bin.2.9	40717
MFD05176_80.bin.2.91	58668
MFD05176_80.bin.2.92	103042
MFD05176_80.bin.2.93	5658
MFD05176_80.bin.2.95	36932
MFD05176_80.bin.2.96	51502
MFD05176_80.bin.2.97	20616
MFD05176_80.bin.2.98	32616
MFD05176_80.bin.2.99	28963
MFD05176_80.bin.3.1016	38482
MFD05176_80.bin.3.118	47851
MFD05176_80.bin.3.121	9172
MFD05176_80.bin.3.153	24813
MFD05176_80.bin.3.219	6086
MFD05176_80.bin.3.231	28241
MFD05176_80.bin.3.245	25433
MFD05176_80.bin.3.267	16931
MFD05176_80.bin.3.28	32055
MFD05176_80.bin.3.29	30371
MFD05176_80.bin.3.307	30846
MFD05176_80.bin.3.314	71153
MFD05176_80.bin.3.326	137999
MFD05176_80.bin.3.329	56260
MFD05176_80.bin.3.334	90005
MFD05176_80.bin.3.337	16383
MFD05176_80.bin.3.367	19373
MFD05176_80.bin.3.372	45312
MFD05176_80.bin.3.386	26616
MFD05176_80.bin.3.389	28991
MFD05176_80.bin.3.413	41843
MFD05176_80.bin.3.425	24008
MFD05176_80.bin.3.436	80438
MFD05176_80.bin.3.445	93300
MFD05176_80.bin.3.47	75188
MFD05176_80.bin.3.485	25223
MFD05176_80.bin.3.498	30209
MFD05176_80.bin.3.509	92810
MFD05176_80.bin.3.546	15901
MFD05176_80.bin.3.552	21764
MFD05176_80.bin.3.562	59853
MFD05176_80.bin.3.592	19158
MFD05176_80.bin.3.66	29350
MFD05176_80.bin.3.662	123892
MFD05176_80.bin.3.699	65894
MFD05176_80.bin.3.755	60778
MFD05176_80.bin.3.761	234707
MFD05176_80.bin.3.777	10981
MFD05176_80.bin.3.782	56076
MFD05176_80.bin.3.784	37758
MFD05176_80.bin.3.79	53008
MFD05176_80.bin.3.816	96106
MFD05176_80.bin.3.820	15415
MFD05176_80.bin.3.828	80910
MFD05176_80.bin.3.843	93951
MFD05176_80.bin.3.845	64951
MFD05176_80.bin.3.856	63392
MFD05176_80.bin.3.90	39517
MFD05176_80.bin.3.917	103176
MFD05176_80.bin.3.942	39788
MFD05176_80.bin.4.117	62490
MFD05176_80.bin.4.190	62985
MFD05176_80.bin.4.291	11364
MFD05176_80.bin.4.376	54450
MFD05176_80.bin.4.443	2657
MFD05176_80.bin.4.447	12543
MFD05176_80.bin.4.512	9458
MFD05176_80.bin.4.521	59871
MFD05176_80.bin.4.99	91617
MFD05684_100.bin.1.1	20474
MFD05684_100.bin.1.10	15258
MFD05684_100.bin.1.103	18080
MFD05684_100.bin.1.105	17111
MFD05684_100.bin.1.111	19220
MFD05684_100.bin.1.116	17793
MFD05684_100.bin.1.124	28065
MFD05684_100.bin.1.126	44353
MFD05684_100.bin.1.128	34873
MFD05684_100.bin.1.13	64292
MFD05684_100.bin.1.135	40929
MFD05684_100.bin.1.144	17462
MFD05684_100.bin.1.145	29303
MFD05684_100.bin.1.15	20764
MFD05684_100.bin.1.151	7578
MFD05684_100.bin.1.155	28920
MFD05684_100.bin.1.16	6586
MFD05684_100.bin.1.162	15762
MFD05684_100.bin.1.164	34291
MFD05684_100.bin.1.167	59990
MFD05684_100.bin.1.169	13714
MFD05684_100.bin.1.171	41848
MFD05684_100.bin.1.172	60461
MFD05684_100.bin.1.173	38383
MFD05684_100.bin.1.174	16662
MFD05684_100.bin.1.178	5500
MFD05684_100.bin.1.181	21432
MFD05684_100.bin.1.182	48311
MFD05684_100.bin.1.183	91954
MFD05684_100.bin.1.19	38926
MFD05684_100.bin.1.192	2444
MFD05684_100.bin.1.197	20257
MFD05684_100.bin.1.203	11966
MFD05684_100.bin.1.228	8680
MFD05684_100.bin.1.233	39268
MFD05684_100.bin.1.236	14679
MFD05684_100.bin.1.24	3894
MFD05684_100.bin.1.247	32921
MFD05684_100.bin.1.25	34938
MFD05684_100.bin.1.250	13059
MFD05684_100.bin.1.257	12804
MFD05684_100.bin.1.258	28322
MFD05684_100.bin.1.26	39323
MFD05684_100.bin.1.260	11031
MFD05684_100.bin.1.263	35496
MFD05684_100.bin.1.264	13507
MFD05684_100.bin.1.266	32826
MFD05684_100.bin.1.267	23251
MFD05684_100.bin.1.268	35368
MFD05684_100.bin.1.269	19226
MFD05684_100.bin.1.272	13293
MFD05684_100.bin.1.273	28211
MFD05684_100.bin.1.274	32021
MFD05684_100.bin.1.275	15540
MFD05684_100.bin.1.276	5647
MFD05684_100.bin.1.277	50061
MFD05684_100.bin.1.279	18575
MFD05684_100.bin.1.280	9016
MFD05684_100.bin.1.281	17011
MFD05684_100.bin.1.282	16170
MFD05684_100.bin.1.283	82818
MFD05684_100.bin.1.284	34285
MFD05684_100.bin.1.285	23913
MFD05684_100.bin.1.288	36730
MFD05684_100.bin.1.289	24591
MFD05684_100.bin.1.292	29376
MFD05684_100.bin.1.294	71521
MFD05684_100.bin.1.297	68389
MFD05684_100.bin.1.299	16473
MFD05684_100.bin.1.3	23733
MFD05684_100.bin.1.300	15820
MFD05684_100.bin.1.303	21287
MFD05684_100.bin.1.304	32351
MFD05684_100.bin.1.305	59580
MFD05684_100.bin.1.31	11185
MFD05684_100.bin.1.317	8405
MFD05684_100.bin.1.321	13690
MFD05684_100.bin.1.322	50770
MFD05684_100.bin.1.326	69103
MFD05684_100.bin.1.328	22052
MFD05684_100.bin.1.33	13238
MFD05684_100.bin.1.330	25193
MFD05684_100.bin.1.332	22645
MFD05684_100.bin.1.336	9521
MFD05684_100.bin.1.340	30871
MFD05684_100.bin.1.343	39136
MFD05684_100.bin.1.345	4846
MFD05684_100.bin.1.349	32612
MFD05684_100.bin.1.35	5288
MFD05684_100.bin.1.351	17890
MFD05684_100.bin.1.352	17442
MFD05684_100.bin.1.355	16159
MFD05684_100.bin.1.356	12868
MFD05684_100.bin.1.36	15101
MFD05684_100.bin.1.360	13889
MFD05684_100.bin.1.361	16336
MFD05684_100.bin.1.364	17658
MFD05684_100.bin.1.366	6642
MFD05684_100.bin.1.37	18030
MFD05684_100.bin.1.370	31947
MFD05684_100.bin.1.372	15465
MFD05684_100.bin.1.379	49019
MFD05684_100.bin.1.383	17576
MFD05684_100.bin.1.384	29171
MFD05684_100.bin.1.386	28992
MFD05684_100.bin.1.388	13999
MFD05684_100.bin.1.395	38760
MFD05684_100.bin.1.4	15846
MFD05684_100.bin.1.40	53896
MFD05684_100.bin.1.400	11937
MFD05684_100.bin.1.41	15461
MFD05684_100.bin.1.413	12756
MFD05684_100.bin.1.415	11677
MFD05684_100.bin.1.417	10475
MFD05684_100.bin.1.421	13924
MFD05684_100.bin.1.427	70949
MFD05684_100.bin.1.435	21158
MFD05684_100.bin.1.438	12430
MFD05684_100.bin.1.44	28926
MFD05684_100.bin.1.444	17056
MFD05684_100.bin.1.446	47463
MFD05684_100.bin.1.448	56513
MFD05684_100.bin.1.45	11410
MFD05684_100.bin.1.458	10154
MFD05684_100.bin.1.459	45095
MFD05684_100.bin.1.466	69725
MFD05684_100.bin.1.469	17606
MFD05684_100.bin.1.47	47330
MFD05684_100.bin.1.470	36936
MFD05684_100.bin.1.471	13087
MFD05684_100.bin.1.472	11861
MFD05684_100.bin.1.49	39516
MFD05684_100.bin.1.53	11577
MFD05684_100.bin.1.54	8322
MFD05684_100.bin.1.55	41702
MFD05684_100.bin.1.56	51053
MFD05684_100.bin.1.58	9617
MFD05684_100.bin.1.59	58034
MFD05684_100.bin.1.6	11838
MFD05684_100.bin.1.60	23906
MFD05684_100.bin.1.62	40940
MFD05684_100.bin.1.68	52401
MFD05684_100.bin.1.7	9146
MFD05684_100.bin.1.84	17215
MFD05684_100.bin.1.86	30308
MFD05684_100.bin.2.10	26067
MFD05684_100.bin.2.100	26912
MFD05684_100.bin.2.101	18221
MFD05684_100.bin.2.102	49368
MFD05684_100.bin.2.103	19521
MFD05684_100.bin.2.104	13505
MFD05684_100.bin.2.105	33905
MFD05684_100.bin.2.107	16791
MFD05684_100.bin.2.108	2328
MFD05684_100.bin.2.109	27526
MFD05684_100.bin.2.11	22073
MFD05684_100.bin.2.110	18790
MFD05684_100.bin.2.111	102886
MFD05684_100.bin.2.112	1767
MFD05684_100.bin.2.113	81388
MFD05684_100.bin.2.114	31142
MFD05684_100.bin.2.115	14834
MFD05684_100.bin.2.116	45315
MFD05684_100.bin.2.117	27620
MFD05684_100.bin.2.118	46617
MFD05684_100.bin.2.12	40595
MFD05684_100.bin.2.120	19285
MFD05684_100.bin.2.124	17037
MFD05684_100.bin.2.125	1088
MFD05684_100.bin.2.126	1127
MFD05684_100.bin.2.128	19804
MFD05684_100.bin.2.129	33772
MFD05684_100.bin.2.131	28743
MFD05684_100.bin.2.134	34617
MFD05684_100.bin.2.136	21627
MFD05684_100.bin.2.137	113687
MFD05684_100.bin.2.138	117
MFD05684_100.bin.2.14	15903
MFD05684_100.bin.2.140	37055
MFD05684_100.bin.2.141	11771
MFD05684_100.bin.2.142	25095
MFD05684_100.bin.2.144	21010
MFD05684_100.bin.2.148	8998
MFD05684_100.bin.2.15	2033
MFD05684_100.bin.2.151	43521
MFD05684_100.bin.2.153	49868
MFD05684_100.bin.2.154	45636
MFD05684_100.bin.2.155	28770
MFD05684_100.bin.2.156	36603
MFD05684_100.bin.2.157	4535
MFD05684_100.bin.2.158	37032
MFD05684_100.bin.2.159	9936
MFD05684_100.bin.2.16	8281
MFD05684_100.bin.2.160	23041
MFD05684_100.bin.2.161	19678
MFD05684_100.bin.2.162	45657
MFD05684_100.bin.2.163	30749
MFD05684_100.bin.2.164	7552
MFD05684_100.bin.2.165	59751
MFD05684_100.bin.2.166	66958
MFD05684_100.bin.2.167	48306
MFD05684_100.bin.2.168	12010
MFD05684_100.bin.2.169	14551
MFD05684_100.bin.2.17	3216
MFD05684_100.bin.2.171	78294
MFD05684_100.bin.2.172	10935
MFD05684_100.bin.2.173	42249
MFD05684_100.bin.2.174	93092
MFD05684_100.bin.2.175	12481
MFD05684_100.bin.2.176	32320
MFD05684_100.bin.2.177	27654
MFD05684_100.bin.2.178	86775
MFD05684_100.bin.2.179	64690
MFD05684_100.bin.2.183	4298
MFD05684_100.bin.2.185	5198
MFD05684_100.bin.2.189	12030
MFD05684_100.bin.2.19	18540
MFD05684_100.bin.2.193	41379
MFD05684_100.bin.2.194	33145
MFD05684_100.bin.2.195	18395
MFD05684_100.bin.2.196	43555
MFD05684_100.bin.2.198	7453
MFD05684_100.bin.2.2	37203
MFD05684_100.bin.2.20	22186
MFD05684_100.bin.2.202	29924
MFD05684_100.bin.2.204	53116
MFD05684_100.bin.2.205	21240
MFD05684_100.bin.2.206	18836
MFD05684_100.bin.2.207	36697
MFD05684_100.bin.2.209	6473
MFD05684_100.bin.2.210	24849
MFD05684_100.bin.2.211	15482
MFD05684_100.bin.2.212	15771
MFD05684_100.bin.2.216	19764
MFD05684_100.bin.2.218	25803
MFD05684_100.bin.2.219	19042
MFD05684_100.bin.2.222	3034
MFD05684_100.bin.2.223	22204
MFD05684_100.bin.2.224	35618
MFD05684_100.bin.2.227	49234
MFD05684_100.bin.2.228	29068
MFD05684_100.bin.2.231	405
MFD05684_100.bin.2.232	82206
MFD05684_100.bin.2.233	19305
MFD05684_100.bin.2.234	32688
MFD05684_100.bin.2.235	7918
MFD05684_100.bin.2.24	49841
MFD05684_100.bin.2.240	60902
MFD05684_100.bin.2.241	7299
MFD05684_100.bin.2.243	9956
MFD05684_100.bin.2.244	21457
MFD05684_100.bin.2.246	4216
MFD05684_100.bin.2.247	48131
MFD05684_100.bin.2.248	19766
MFD05684_100.bin.2.25	35590
MFD05684_100.bin.2.251	33252
MFD05684_100.bin.2.252	41573
MFD05684_100.bin.2.254	49052
MFD05684_100.bin.2.255	14703
MFD05684_100.bin.2.256	41288
MFD05684_100.bin.2.258	65465
MFD05684_100.bin.2.26	26498
MFD05684_100.bin.2.260	35921
MFD05684_100.bin.2.261	13502
MFD05684_100.bin.2.262	61066
MFD05684_100.bin.2.263	10298
MFD05684_100.bin.2.266	5568
MFD05684_100.bin.2.267	31822
MFD05684_100.bin.2.269	23723
MFD05684_100.bin.2.270	60629
MFD05684_100.bin.2.272	18201
MFD05684_100.bin.2.275	25451
MFD05684_100.bin.2.276	43905
MFD05684_100.bin.2.277	34218
MFD05684_100.bin.2.278	71713
MFD05684_100.bin.2.279	13727
MFD05684_100.bin.2.28	48086
MFD05684_100.bin.2.280	32619
MFD05684_100.bin.2.281	44561
MFD05684_100.bin.2.282	11532
MFD05684_100.bin.2.283	27159
MFD05684_100.bin.2.284	51947
MFD05684_100.bin.2.286	37148
MFD05684_100.bin.2.287	22288
MFD05684_100.bin.2.288	3007
MFD05684_100.bin.2.29	38250
MFD05684_100.bin.2.291	29720
MFD05684_100.bin.2.292	14681
MFD05684_100.bin.2.297	153056
MFD05684_100.bin.2.3	5430
MFD05684_100.bin.2.30	32759
MFD05684_100.bin.2.303	10039
MFD05684_100.bin.2.304	30041
MFD05684_100.bin.2.306	15569
MFD05684_100.bin.2.308	78293
MFD05684_100.bin.2.309	68686
MFD05684_100.bin.2.310	100314
MFD05684_100.bin.2.311	34852
MFD05684_100.bin.2.312	13613
MFD05684_100.bin.2.313	25008
MFD05684_100.bin.2.314	50576
MFD05684_100.bin.2.315	20503
MFD05684_100.bin.2.316	21817
MFD05684_100.bin.2.317	12877
MFD05684_100.bin.2.318	18522
MFD05684_100.bin.2.319	72318
MFD05684_100.bin.2.32	40188
MFD05684_100.bin.2.320	41584
MFD05684_100.bin.2.321	79805
MFD05684_100.bin.2.323	51820
MFD05684_100.bin.2.325	81423
MFD05684_100.bin.2.327	73632
MFD05684_100.bin.2.328	27680
MFD05684_100.bin.2.329	22023
MFD05684_100.bin.2.33	58029
MFD05684_100.bin.2.330	15499
MFD05684_100.bin.2.331	68440
MFD05684_100.bin.2.333	45106
MFD05684_100.bin.2.335	23833
MFD05684_100.bin.2.336	66144
MFD05684_100.bin.2.337	17262
MFD05684_100.bin.2.338	21124
MFD05684_100.bin.2.339	18485
MFD05684_100.bin.2.34	64702
MFD05684_100.bin.2.341	1451
MFD05684_100.bin.2.343	14425
MFD05684_100.bin.2.344	17419
MFD05684_100.bin.2.345	18025
MFD05684_100.bin.2.35	44846
MFD05684_100.bin.2.37	63035
MFD05684_100.bin.2.38	1658
MFD05684_100.bin.2.4	34564
MFD05684_100.bin.2.41	90267
MFD05684_100.bin.2.42	72498
MFD05684_100.bin.2.43	13408
MFD05684_100.bin.2.44	77792
MFD05684_100.bin.2.45	81407
MFD05684_100.bin.2.47	27427
MFD05684_100.bin.2.48	11477
MFD05684_100.bin.2.5	23266
MFD05684_100.bin.2.50	62368
MFD05684_100.bin.2.51	38216
MFD05684_100.bin.2.52	22098
MFD05684_100.bin.2.53	73640
MFD05684_100.bin.2.55	5299
MFD05684_100.bin.2.57	78665
MFD05684_100.bin.2.6	15452
MFD05684_100.bin.2.61	26423
MFD05684_100.bin.2.66	52061
MFD05684_100.bin.2.67	24886
MFD05684_100.bin.2.70	9518
MFD05684_100.bin.2.71	16316
MFD05684_100.bin.2.73	76742
MFD05684_100.bin.2.74	31664
MFD05684_100.bin.2.78	51931
MFD05684_100.bin.2.79	25855
MFD05684_100.bin.2.8	80077
MFD05684_100.bin.2.80	4097
MFD05684_100.bin.2.81	22963
MFD05684_100.bin.2.88	5730
MFD05684_100.bin.2.89	42092
MFD05684_100.bin.2.9	55642
MFD05684_100.bin.2.92	9990
MFD05684_100.bin.2.93	80109
MFD05684_100.bin.2.94	9605
MFD05684_100.bin.2.95	12532
MFD05684_100.bin.2.96	8236
MFD05684_100.bin.2.97	12540
MFD05684_100.bin.2.98	66202
MFD05684_100.bin.2.99	35079
MFD05684_100.bin.3.111	17515
MFD05684_100.bin.3.114	43660
MFD05684_100.bin.3.115	3923
MFD05684_100.bin.3.120	12631
MFD05684_100.bin.3.125	5234
MFD05684_100.bin.3.159	22843
MFD05684_100.bin.3.165	17293
MFD05684_100.bin.3.171	7250
MFD05684_100.bin.3.178	59436
MFD05684_100.bin.3.184	8900
MFD05684_100.bin.3.186	26772
MFD05684_100.bin.3.19	6994
MFD05684_100.bin.3.190	21800
MFD05684_100.bin.3.191	9208
MFD05684_100.bin.3.197	12189
MFD05684_100.bin.3.20	4357
MFD05684_100.bin.3.201	445
MFD05684_100.bin.3.217	13760
MFD05684_100.bin.3.229	4211
MFD05684_100.bin.3.236	41708
MFD05684_100.bin.3.240	45024
MFD05684_100.bin.3.257	31966
MFD05684_100.bin.3.258	28161
MFD05684_100.bin.3.262	24277
MFD05684_100.bin.3.274	30817
MFD05684_100.bin.3.283	12921
MFD05684_100.bin.3.316	20839
MFD05684_100.bin.3.323	59142
