bin	Coding_Density	MAG_status
MFD09286.bin.2.177	0.858	MQ
MFD09286.bin.2.181	0.872	MQ
MFD09286.bin.2.187	0.867	MQ
MFD09286.bin.2.19	0.863	MQ
MFD09286.bin.2.24	0.817	MQ
MFD09286.bin.2.25	0.822	MQ
MFD09286.bin.2.29	0.849	MQ
MFD09286.bin.2.3	0.832	MQ
MFD09286.bin.2.30	0.839	MQ
MFD09286.bin.2.34	0.87	MQ
MFD09286.bin.2.37	0.842	MQ
MFD09286.bin.2.41	0.892	MQ
MFD09286.bin.2.43	0.863	MQ
MFD09286.bin.2.47	0.847	MQ
MFD09286.bin.2.48	0.853	MQ
MFD09286.bin.2.49	0.84	MQ
MFD09286.bin.2.50	0.875	MQ
MFD09286.bin.2.51	0.882	MQ
MFD09286.bin.2.54	0.809	MQ
MFD09286.bin.2.68	0.868	MQ
MFD09286.bin.2.79	0.848	MQ
MFD09286.bin.2.81	0.848	MQ
MFD09286.bin.2.82	0.842	MQ
MFD09286.bin.2.83	0.827	MQ
MFD09286.bin.2.84	0.89	MQ
MFD09286.bin.2.87	0.943	MQ
MFD09286.bin.2.88	0.906	MQ
MFD09286.bin.2.92	0.865	MQ
MFD09286.bin.2.93	0.898	MQ
MFD09286.bin.2.95	0.846	MQ
MFD09286.bin.2.97	0.848	MQ
MFD09286.bin.2.99	0.89	MQ
MFD09286.bin.3.127	0.862	MQ
MFD09286.bin.3.15	0.838	MQ
MFD09286.bin.3.221	0.903	MQ
MFD09286.bin.3.32	0.81	MQ
MFD09286.bin.3.35	0.857	MQ
MFD09286.bin.3.352	0.833	MQ
MFD09286.bin.3.375	0.859	MQ
MFD09286.bin.3.59	0.853	MQ
MFD09286.bin.3.60	0.866	MQ
MFD09286.bin.3.73	0.882	MQ
MFD09286.bin.4.160	0.875	MQ
MFD09368.bin.1.213	0.846	MQ
MFD09368.bin.2.10	0.881	MQ
MFD09368.bin.2.101	0.892	MQ
MFD09368.bin.2.11	0.852	MQ
MFD09368.bin.2.110	0.894	MQ
MFD09368.bin.2.111	0.908	MQ
MFD09368.bin.2.119	0.838	MQ
MFD09368.bin.2.121	0.837	MQ
MFD09368.bin.2.124	0.866	MQ
MFD09368.bin.2.126	0.888	MQ
MFD09368.bin.2.127	0.861	MQ
MFD09368.bin.2.129	0.87	MQ
MFD09368.bin.2.13	0.88	MQ
MFD09368.bin.2.137	0.858	MQ
MFD09368.bin.2.139	0.875	MQ
MFD09368.bin.2.142	0.829	MQ
MFD09368.bin.2.144	0.828	MQ
MFD09368.bin.2.146	0.789	MQ
MFD09368.bin.2.148	0.842	MQ
MFD09368.bin.2.149	0.829	MQ
MFD09368.bin.2.151	0.832	MQ
MFD09368.bin.2.153	0.899	MQ
MFD09368.bin.2.155	0.866	MQ
MFD09368.bin.2.156	0.918	MQ
MFD09368.bin.2.157	0.817	MQ
MFD09368.bin.2.158	0.815	MQ
MFD09368.bin.2.162	0.849	MQ
MFD09368.bin.2.163	0.853	MQ
MFD09368.bin.2.164	0.845	MQ
MFD09368.bin.2.165	0.811	MQ
MFD09368.bin.2.167	0.895	MQ
MFD09368.bin.2.169	0.907	MQ
MFD09368.bin.2.17	0.848	MQ
MFD09368.bin.2.175	0.903	MQ
MFD09368.bin.2.178	0.841	MQ
MFD09368.bin.2.18	0.891	MQ
MFD09368.bin.2.184	0.855	MQ
MFD09368.bin.2.187	0.878	MQ
MFD09368.bin.2.188	0.829	MQ
MFD09368.bin.2.19	0.858	MQ
MFD09368.bin.2.193	0.849	MQ
MFD09368.bin.2.196	0.916	MQ
MFD09368.bin.2.199	0.873	MQ
MFD09368.bin.2.2	0.894	MQ
MFD09368.bin.2.20	0.856	MQ
MFD09368.bin.2.204	0.918	MQ
MFD09368.bin.2.208	0.838	MQ
MFD09368.bin.2.21	0.871	MQ
MFD09368.bin.2.211	0.919	MQ
MFD09368.bin.2.24	0.865	MQ
MFD09368.bin.2.25	0.838	MQ
MFD09368.bin.2.27	0.862	MQ
MFD09368.bin.2.31	0.879	MQ
MFD09368.bin.2.32	0.887	MQ
MFD09368.bin.2.33	0.836	MQ
MFD09368.bin.2.34	0.858	MQ
MFD09368.bin.2.35	0.858	MQ
MFD09368.bin.2.38	0.841	MQ
MFD09368.bin.2.40	0.878	MQ
MFD09368.bin.2.41	0.897	MQ
MFD09368.bin.2.45	0.832	MQ
MFD09368.bin.2.46	0.84	MQ
MFD09368.bin.2.47	0.829	MQ
MFD09368.bin.2.48	0.871	MQ
MFD09368.bin.2.49	0.87	MQ
MFD09368.bin.2.5	0.857	MQ
MFD09368.bin.2.50	0.822	MQ
MFD09368.bin.2.51	0.839	MQ
MFD09368.bin.2.62	0.837	MQ
MFD09368.bin.2.65	0.827	MQ
MFD09368.bin.2.67	0.839	MQ
MFD09368.bin.2.69	0.849	MQ
MFD09368.bin.2.7	0.851	MQ
MFD09368.bin.2.9	0.858	MQ
MFD09368.bin.2.94	0.858	MQ
MFD09368.bin.2.99	0.864	MQ
MFD09368.bin.3.1	0.771	MQ
MFD09368.bin.3.189	0.838	MQ
MFD09368.bin.3.206	0.821	MQ
MFD09368.bin.3.216	0.837	MQ
MFD09368.bin.3.325	0.822	MQ
MFD09368.bin.3.343	0.895	MQ
MFD09368.bin.3.355	0.793	MQ
MFD09368.bin.3.364	0.873	MQ
MFD09368.bin.3.381	0.906	MQ
MFD09368.bin.3.407	0.861	MQ
MFD09368.bin.3.47	0.775	MQ
MFD09368.bin.3.68	0.857	MQ
MFD09368.bin.3.70	0.874	MQ
MFD09368.bin.4.118	0.844	MQ
MFD09368.bin.4.357	0.857	MQ
MFD09400.bin.2.1	0.808	MQ
MFD09400.bin.3.34	0.889	MQ
MFD09495.bin.1.137	0.895	MQ
MFD09495.bin.1.56	0.895	MQ
MFD09495.bin.1.74	0.876	MQ
MFD09495.bin.2.10	0.84	MQ
MFD09495.bin.2.12	0.912	MQ
MFD09495.bin.2.13	0.847	MQ
MFD09495.bin.2.14	0.863	MQ
MFD09495.bin.2.15	0.869	MQ
MFD09495.bin.2.17	0.83	MQ
MFD09495.bin.2.2	0.885	MQ
MFD09495.bin.2.21	0.84	MQ
MFD09495.bin.2.25	0.834	MQ
MFD09495.bin.2.3	0.903	MQ
MFD09495.bin.2.30	0.887	MQ
MFD09495.bin.2.31	0.881	MQ
MFD09495.bin.2.33	0.853	MQ
MFD09495.bin.2.39	0.836	MQ
MFD09495.bin.2.4	0.891	MQ
MFD09495.bin.2.45	0.863	MQ
MFD09495.bin.2.46	0.901	MQ
MFD09495.bin.2.48	0.852	MQ
MFD09495.bin.2.49	0.854	MQ
MFD09495.bin.2.5	0.829	MQ
MFD09495.bin.2.51	0.861	MQ
MFD09495.bin.2.54	0.873	MQ
MFD09495.bin.2.55	0.805	MQ
MFD09495.bin.2.56	0.839	MQ
MFD09495.bin.2.58	0.876	MQ
MFD09495.bin.2.59	0.898	MQ
MFD09495.bin.2.6	0.868	MQ
MFD09495.bin.2.60	0.902	MQ
MFD09495.bin.2.64	0.864	MQ
MFD09495.bin.2.65	0.83	MQ
MFD09495.bin.2.66	0.828	MQ
MFD09495.bin.2.75	0.803	MQ
MFD09495.bin.2.79	0.858	MQ
MFD09495.bin.2.81	0.806	MQ
MFD09495.bin.2.82	0.853	MQ
MFD09495.bin.2.84	0.876	MQ
MFD09495.bin.2.89	0.84	MQ
MFD09495.bin.2.92	0.842	MQ
MFD09495.bin.2.96	0.852	MQ
MFD09495.bin.3.122	0.836	MQ
MFD09495.bin.3.197	0.861	MQ
MFD09495.bin.3.20	0.883	MQ
MFD09495.bin.3.22	0.871	MQ
MFD09495.bin.3.53	0.834	MQ
MFD09495.bin.3.65	0.871	MQ
MFD09495.bin.3.69	0.871	MQ
MFD09495.bin.3.99	0.833	MQ
MFD09567.bin.1.118	0.877	MQ
MFD09567.bin.1.13	0.858	MQ
MFD09567.bin.1.40	0.888	MQ
MFD09567.bin.2.100	0.83	MQ
MFD09567.bin.2.12	0.86	MQ
MFD09567.bin.2.15	0.801	MQ
MFD09567.bin.2.16	0.879	MQ
MFD09567.bin.2.2	0.832	MQ
MFD09567.bin.2.23	0.871	MQ
MFD09567.bin.2.39	0.862	MQ
MFD09567.bin.2.46	0.869	MQ
MFD09567.bin.2.51	0.833	MQ
MFD09567.bin.2.56	0.886	MQ
MFD09567.bin.2.58	0.851	MQ
MFD09567.bin.2.6	0.826	MQ
MFD09567.bin.2.64	0.853	MQ
MFD09567.bin.2.77	0.81	MQ
MFD09567.bin.2.79	0.839	MQ
MFD09567.bin.2.8	0.875	MQ
MFD09567.bin.2.88	0.844	MQ
MFD09567.bin.2.92	0.847	MQ
MFD09567.bin.2.94	0.813	MQ
MFD09567.bin.3.118	0.859	MQ
MFD09567.bin.3.28	0.847	MQ
MFD09567.bin.4.252	0.815	MQ
MFD09567.bin.4.322	0.854	MQ
MFD09567.bin.4.38	0.845	MQ
MFD09603.bin.1.108	0.907	MQ
MFD09603.bin.1.14	0.899	MQ
MFD09603.bin.1.250	0.886	MQ
MFD09603.bin.1.254	0.878	MQ
MFD09603.bin.1.257	0.906	MQ
MFD09603.bin.1.259	0.908	MQ
MFD09603.bin.1.289	0.887	MQ
MFD09603.bin.1.339	0.882	MQ
MFD09603.bin.1.44	0.864	MQ
MFD09603.bin.1.55	0.916	MQ
MFD09603.bin.1.72	0.897	MQ
MFD09603.bin.2.1	0.863	MQ
MFD09603.bin.2.10	0.896	MQ
MFD09603.bin.2.101	0.857	MQ
MFD09603.bin.2.102	0.919	MQ
MFD09603.bin.2.103	0.856	MQ
MFD09603.bin.2.104	0.794	MQ
MFD09603.bin.2.105	0.884	MQ
MFD09603.bin.2.108	0.838	MQ
MFD09603.bin.2.109	0.864	MQ
MFD09603.bin.2.11	0.841	MQ
MFD09603.bin.2.110	0.861	MQ
MFD09603.bin.2.111	0.843	MQ
MFD09603.bin.2.112	0.784	MQ
MFD09603.bin.2.113	0.848	MQ
MFD09603.bin.2.115	0.878	MQ
MFD09603.bin.2.117	0.853	MQ
MFD09603.bin.2.118	0.826	MQ
MFD09603.bin.2.12	0.873	MQ
MFD09603.bin.2.120	0.84	MQ
MFD09603.bin.2.124	0.822	MQ
MFD09603.bin.2.126	0.85	MQ
MFD09603.bin.2.127	0.788	MQ
MFD09603.bin.2.129	0.915	MQ
MFD09603.bin.2.130	0.849	MQ
MFD09603.bin.2.132	0.87	MQ
MFD09603.bin.2.134	0.86	MQ
MFD09603.bin.2.14	0.845	MQ
MFD09603.bin.2.158	0.883	MQ
MFD09603.bin.2.16	0.855	MQ
MFD09603.bin.2.164	0.846	MQ
MFD09603.bin.2.165	0.901	MQ
MFD09603.bin.2.168	0.908	MQ
MFD09603.bin.2.17	0.892	MQ
MFD09603.bin.2.172	0.858	MQ
MFD09603.bin.2.173	0.916	MQ
MFD09603.bin.2.175	0.846	MQ
MFD09603.bin.2.176	0.897	MQ
MFD09603.bin.2.177	0.897	MQ
MFD09603.bin.2.178	0.834	MQ
MFD09603.bin.2.179	0.831	MQ
MFD09603.bin.2.180	0.816	MQ
MFD09603.bin.2.181	0.883	MQ
MFD09603.bin.2.182	0.892	MQ
MFD09603.bin.2.183	0.848	MQ
MFD09603.bin.2.184	0.874	MQ
MFD09603.bin.2.185	0.828	MQ
MFD09603.bin.2.186	0.88	MQ
MFD09603.bin.2.187	0.863	MQ
MFD09603.bin.2.19	0.879	MQ
MFD09603.bin.2.190	0.852	MQ
MFD09603.bin.2.192	0.886	MQ
MFD09603.bin.2.193	0.832	MQ
MFD09603.bin.2.196	0.859	MQ
MFD09603.bin.2.197	0.893	MQ
MFD09603.bin.2.199	0.906	MQ
MFD09603.bin.2.20	0.861	MQ
MFD09603.bin.2.200	0.856	MQ
MFD09603.bin.2.201	0.874	MQ
MFD09603.bin.2.202	0.815	MQ
MFD09603.bin.2.204	0.861	MQ
MFD09603.bin.2.206	0.819	MQ
MFD09603.bin.2.207	0.858	MQ
MFD09603.bin.2.208	0.847	MQ
MFD09603.bin.2.21	0.859	MQ
MFD09603.bin.2.210	0.858	MQ
MFD09603.bin.2.211	0.843	MQ
MFD09603.bin.2.213	0.895	MQ
MFD09603.bin.2.215	0.84	MQ
MFD09603.bin.2.216	0.855	MQ
MFD09603.bin.2.218	0.874	MQ
MFD09603.bin.2.22	0.858	MQ
MFD09603.bin.2.221	0.873	MQ
MFD09603.bin.2.222	0.906	MQ
MFD09603.bin.2.223	0.909	MQ
MFD09603.bin.2.226	0.845	MQ
MFD09603.bin.2.227	0.838	MQ
MFD09603.bin.2.228	0.839	MQ
MFD09603.bin.2.229	0.874	MQ
MFD09603.bin.2.231	0.87	MQ
MFD09603.bin.2.232	0.859	MQ
MFD09603.bin.2.233	0.885	MQ
MFD09603.bin.2.234	0.869	MQ
MFD09603.bin.2.237	0.838	MQ
MFD09603.bin.2.24	0.881	MQ
MFD09603.bin.2.242	0.91	MQ
MFD09603.bin.2.243	0.857	MQ
MFD09603.bin.2.246	0.862	MQ
MFD09603.bin.2.247	0.875	MQ
MFD09603.bin.2.248	0.807	MQ
MFD09603.bin.2.249	0.878	MQ
MFD09603.bin.2.250	0.819	MQ
MFD09603.bin.2.251	0.873	MQ
MFD09603.bin.2.254	0.868	MQ
MFD09603.bin.2.255	0.863	MQ
MFD09603.bin.2.256	0.857	MQ
MFD09603.bin.2.258	0.905	MQ
MFD09603.bin.2.26	0.905	MQ
MFD09603.bin.2.261	0.83	MQ
MFD09603.bin.2.264	0.863	MQ
MFD09603.bin.2.265	0.891	MQ
MFD09603.bin.2.268	0.877	MQ
MFD09603.bin.2.27	0.865	MQ
MFD09603.bin.2.270	0.871	MQ
MFD09603.bin.2.272	0.907	MQ
MFD09603.bin.2.275	0.875	MQ
MFD09603.bin.2.276	0.851	MQ
MFD09603.bin.2.277	0.835	MQ
MFD09603.bin.2.278	0.907	MQ
MFD09603.bin.2.28	0.905	MQ
MFD09603.bin.2.280	0.87	MQ
MFD09603.bin.2.281	0.91	MQ
MFD09603.bin.2.282	0.859	MQ
MFD09603.bin.2.283	0.898	MQ
MFD09603.bin.2.284	0.84	MQ
MFD09603.bin.2.285	0.893	MQ
MFD09603.bin.2.287	0.827	MQ
MFD09603.bin.2.288	0.874	MQ
MFD09603.bin.2.292	0.884	MQ
MFD09603.bin.2.293	0.889	MQ
MFD09603.bin.2.294	0.847	MQ
MFD09603.bin.2.295	0.838	MQ
MFD09603.bin.2.3	0.865	MQ
MFD09603.bin.2.302	0.935	MQ
MFD09603.bin.2.303	0.88	MQ
MFD09603.bin.2.305	0.865	MQ
MFD09603.bin.2.306	0.877	MQ
MFD09603.bin.2.34	0.875	MQ
MFD09603.bin.2.4	0.837	MQ
MFD09603.bin.2.40	0.9	MQ
MFD09603.bin.2.42	0.85	MQ
MFD09603.bin.2.47	0.819	MQ
MFD09603.bin.2.48	0.882	MQ
MFD09603.bin.2.49	0.886	MQ
MFD09603.bin.2.50	0.859	MQ
MFD09603.bin.2.51	0.834	MQ
MFD09603.bin.2.52	0.889	MQ
MFD09603.bin.2.53	0.909	MQ
MFD09603.bin.2.55	0.845	MQ
MFD09603.bin.2.56	0.867	MQ
MFD09603.bin.2.58	0.885	MQ
MFD09603.bin.2.59	0.892	MQ
MFD09603.bin.2.60	0.9	MQ
MFD09603.bin.2.61	0.914	MQ
MFD09603.bin.2.62	0.828	MQ
MFD09603.bin.2.63	0.879	MQ
MFD09603.bin.2.64	0.837	MQ
MFD09603.bin.2.66	0.856	MQ
MFD09603.bin.2.68	0.866	MQ
MFD09603.bin.2.70	0.847	MQ
MFD09603.bin.2.71	0.839	MQ
MFD09603.bin.2.73	0.842	MQ
MFD09603.bin.2.74	0.829	MQ
MFD09603.bin.2.75	0.893	MQ
MFD09603.bin.2.76	0.879	MQ
MFD09603.bin.2.77	0.889	MQ
MFD09603.bin.2.78	0.86	MQ
MFD09603.bin.2.79	0.889	MQ
MFD09603.bin.2.8	0.843	MQ
MFD09603.bin.2.80	0.848	MQ
MFD09603.bin.2.82	0.898	MQ
MFD09603.bin.2.83	0.835	MQ
MFD09603.bin.2.84	0.841	MQ
MFD09603.bin.2.85	0.854	MQ
MFD09603.bin.2.86	0.875	MQ
MFD09603.bin.2.87	0.841	MQ
MFD09603.bin.2.88	0.846	MQ
MFD09603.bin.2.9	0.828	MQ
MFD09603.bin.2.90	0.829	MQ
MFD09603.bin.2.91	0.879	MQ
MFD09603.bin.2.92	0.858	MQ
MFD09603.bin.2.93	0.871	MQ
MFD09603.bin.2.95	0.853	MQ
MFD09603.bin.2.96	0.835	MQ
MFD09603.bin.2.97	0.832	MQ
MFD09603.bin.2.98	0.88	MQ
MFD09603.bin.2.99	0.854	MQ
MFD09603.bin.3.129	0.894	MQ
MFD09603.bin.3.130	0.86	MQ
MFD09603.bin.3.139	0.846	MQ
MFD09603.bin.3.152	0.855	MQ
MFD09603.bin.3.171	0.817	MQ
MFD09603.bin.3.205	0.828	MQ
MFD09603.bin.3.217	0.92	MQ
MFD09603.bin.3.218	0.91	MQ
MFD09603.bin.3.229	0.829	MQ
MFD09603.bin.3.241	0.925	MQ
MFD09603.bin.3.249	0.879	MQ
MFD09603.bin.3.250	0.869	MQ
MFD09603.bin.3.268	0.827	MQ
MFD09603.bin.3.288	0.882	MQ
MFD09603.bin.3.290	0.856	MQ
MFD09603.bin.3.31	0.842	MQ
MFD09603.bin.3.358	0.878	MQ
MFD09603.bin.3.408	0.855	MQ
MFD09603.bin.3.415	0.865	MQ
MFD09603.bin.3.428	0.839	MQ
MFD09603.bin.3.442	0.878	MQ
MFD09603.bin.3.46	0.834	MQ
MFD09603.bin.3.486	0.855	MQ
MFD09603.bin.3.494	0.876	MQ
MFD09603.bin.3.517	0.864	MQ
MFD09603.bin.3.522	0.849	MQ
MFD09603.bin.3.536	0.901	MQ
MFD09603.bin.3.55	0.894	MQ
MFD09603.bin.3.558	0.846	MQ
MFD09603.bin.3.579	0.904	MQ
MFD09603.bin.3.631	0.877	MQ
MFD09603.bin.3.79	0.854	MQ
MFD09603.bin.3.91	0.857	MQ
MFD09603.bin.4.106	0.862	MQ
MFD09603.bin.4.259	0.888	MQ
MFD09603.bin.4.285	0.824	MQ
MFD09603.bin.4.330	0.849	MQ
MFD09603.bin.4.564	0.864	MQ
MFD09603.bin.4.654	0.851	MQ
MFD09603.bin.4.668	0.836	MQ
MFD09603.bin.4.860	0.825	MQ
MFD09671.bin.1.104	0.882	MQ
MFD09671.bin.1.176	0.864	MQ
MFD09671.bin.1.185	0.859	MQ
MFD09671.bin.1.202	0.913	MQ
MFD09671.bin.1.37	0.902	MQ
MFD09671.bin.1.61	0.908	MQ
MFD09671.bin.2.1	0.877	MQ
MFD09671.bin.2.10	0.884	MQ
MFD09671.bin.2.102	0.85	MQ
MFD09671.bin.2.103	0.892	MQ
MFD09671.bin.2.104	0.906	MQ
MFD09671.bin.2.105	0.856	MQ
MFD09671.bin.2.108	0.827	MQ
MFD09671.bin.2.109	0.836	MQ
MFD09671.bin.2.11	0.9	MQ
MFD09671.bin.2.110	0.843	MQ
MFD09671.bin.2.111	0.854	MQ
MFD09671.bin.2.113	0.853	MQ
MFD09671.bin.2.114	0.867	MQ
MFD09671.bin.2.115	0.825	MQ
MFD09671.bin.2.116	0.885	MQ
MFD09671.bin.2.119	0.836	MQ
MFD09671.bin.2.120	0.879	MQ
MFD09671.bin.2.121	0.881	MQ
MFD09671.bin.2.123	0.808	MQ
MFD09671.bin.2.125	0.9	MQ
MFD09671.bin.2.127	0.871	MQ
MFD09671.bin.2.128	0.808	MQ
MFD09671.bin.2.130	0.837	MQ
MFD09671.bin.2.132	0.846	MQ
MFD09671.bin.2.133	0.857	MQ
MFD09671.bin.2.136	0.852	MQ
MFD09671.bin.2.137	0.852	MQ
MFD09671.bin.2.138	0.905	MQ
MFD09671.bin.2.139	0.867	MQ
MFD09671.bin.2.14	0.881	MQ
MFD09671.bin.2.141	0.819	MQ
MFD09671.bin.2.144	0.889	MQ
MFD09671.bin.2.145	0.872	MQ
MFD09671.bin.2.148	0.905	MQ
MFD09671.bin.2.150	0.861	MQ
MFD09671.bin.2.152	0.836	MQ
MFD09671.bin.2.153	0.907	MQ
MFD09671.bin.2.154	0.787	MQ
MFD09671.bin.2.16	0.852	MQ
MFD09671.bin.2.2	0.874	MQ
MFD09671.bin.2.20	0.874	MQ
MFD09671.bin.2.21	0.85	MQ
MFD09671.bin.2.23	0.883	MQ
MFD09671.bin.2.25	0.913	MQ
MFD09671.bin.2.28	0.864	MQ
MFD09671.bin.2.3	0.85	MQ
MFD09671.bin.2.31	0.867	MQ
MFD09671.bin.2.33	0.874	MQ
MFD09671.bin.2.35	0.894	MQ
MFD09671.bin.2.39	0.865	MQ
MFD09671.bin.2.4	0.827	MQ
MFD09671.bin.2.41	0.821	MQ
MFD09671.bin.2.42	0.809	MQ
MFD09671.bin.2.46	0.817	MQ
MFD09671.bin.2.55	0.85	MQ
MFD09671.bin.2.6	0.858	MQ
MFD09671.bin.2.63	0.89	MQ
MFD09671.bin.2.66	0.857	MQ
MFD09671.bin.2.67	0.872	MQ
MFD09671.bin.2.69	0.862	MQ
MFD09671.bin.2.72	0.886	MQ
MFD09671.bin.2.76	0.82	MQ
MFD09671.bin.2.77	0.933	MQ
MFD09671.bin.2.78	0.813	MQ
MFD09671.bin.2.79	0.834	MQ
MFD09671.bin.2.8	0.832	MQ
MFD09671.bin.2.80	0.857	MQ
MFD09671.bin.2.81	0.848	MQ
MFD09671.bin.2.82	0.891	MQ
MFD09671.bin.2.83	0.829	MQ
MFD09671.bin.2.84	0.842	MQ
MFD09671.bin.2.85	0.888	MQ
MFD09671.bin.2.87	0.86	MQ
MFD09671.bin.2.88	0.87	MQ
MFD09671.bin.2.90	0.866	MQ
MFD09671.bin.2.91	0.867	MQ
MFD09671.bin.2.92	0.896	MQ
MFD09671.bin.2.94	0.826	MQ
MFD09671.bin.2.96	0.84	MQ
MFD09671.bin.2.98	0.867	MQ
MFD09671.bin.2.99	0.839	MQ
MFD09671.bin.3.108	0.819	MQ
MFD09671.bin.3.137	0.882	MQ
MFD09671.bin.3.142	0.853	MQ
MFD09671.bin.3.178	0.912	MQ
MFD09671.bin.3.189	0.85	MQ
MFD09671.bin.3.199	0.907	MQ
MFD09671.bin.3.206	0.861	MQ
MFD09671.bin.3.22	0.887	MQ
MFD09671.bin.3.245	0.912	MQ
MFD09671.bin.3.246	0.92	MQ
MFD09671.bin.3.249	0.822	MQ
MFD09671.bin.3.290	0.865	MQ
MFD09671.bin.3.297	0.878	MQ
MFD09671.bin.3.303	0.816	MQ
MFD09671.bin.3.309	0.905	MQ
MFD09671.bin.3.315	0.901	MQ
MFD09671.bin.3.4	0.867	MQ
MFD09671.bin.3.41	0.812	MQ
MFD09671.bin.3.58	0.86	MQ
MFD09671.bin.3.6	0.873	MQ
MFD09671.bin.3.64	0.895	MQ
MFD09671.bin.3.67	0.837	MQ
MFD09671.bin.4.10	0.8	MQ
MFD09671.bin.4.222	0.929	MQ
MFD09730.bin.2.10	0.817	MQ
MFD09730.bin.2.102	0.827	MQ
MFD09730.bin.2.106	0.896	MQ
MFD09730.bin.2.107	0.828	MQ
MFD09730.bin.2.108	0.89	MQ
MFD09730.bin.2.109	0.834	MQ
MFD09730.bin.2.11	0.871	MQ
MFD09730.bin.2.110	0.805	MQ
MFD09730.bin.2.111	0.865	MQ
MFD09730.bin.2.112	0.866	MQ
MFD09730.bin.2.116	0.847	MQ
MFD09730.bin.2.123	0.851	MQ
MFD09730.bin.2.125	0.859	MQ
MFD09730.bin.2.126	0.832	MQ
MFD09730.bin.2.127	0.828	MQ
MFD09730.bin.2.128	0.863	MQ
MFD09730.bin.2.131	0.836	MQ
MFD09730.bin.2.132	0.85	MQ
MFD09730.bin.2.133	0.843	MQ
MFD09730.bin.2.138	0.85	MQ
MFD09730.bin.2.14	0.835	MQ
MFD09730.bin.2.140	0.872	MQ
MFD09730.bin.2.141	0.894	MQ
MFD09730.bin.2.143	0.852	MQ
MFD09730.bin.2.144	0.833	MQ
MFD09730.bin.2.145	0.811	MQ
MFD09730.bin.2.147	0.865	MQ
MFD09730.bin.2.148	0.82	MQ
MFD09730.bin.2.15	0.832	MQ
MFD09730.bin.2.153	0.819	MQ
MFD09730.bin.2.158	0.851	MQ
MFD09730.bin.2.16	0.798	MQ
MFD09730.bin.2.161	0.846	MQ
MFD09730.bin.2.164	0.852	MQ
MFD09730.bin.2.167	0.891	MQ
MFD09730.bin.2.168	0.86	MQ
MFD09730.bin.2.17	0.834	MQ
MFD09730.bin.2.170	0.873	MQ
MFD09730.bin.2.171	0.837	MQ
MFD09730.bin.2.172	0.805	MQ
MFD09730.bin.2.18	0.819	MQ
MFD09730.bin.2.180	0.827	MQ
MFD09730.bin.2.181	0.827	MQ
MFD09730.bin.2.187	0.823	MQ
MFD09730.bin.2.19	0.9	MQ
MFD09730.bin.2.192	0.828	MQ
MFD09730.bin.2.194	0.817	MQ
MFD09730.bin.2.20	0.897	MQ
MFD09730.bin.2.23	0.846	MQ
MFD09730.bin.2.24	0.864	MQ
MFD09730.bin.2.29	0.85	MQ
MFD09730.bin.2.32	0.843	MQ
MFD09730.bin.2.34	0.815	MQ
MFD09730.bin.2.35	0.841	MQ
MFD09730.bin.2.36	0.815	MQ
MFD09730.bin.2.39	0.809	MQ
MFD09730.bin.2.41	0.878	MQ
MFD09730.bin.2.43	0.872	MQ
MFD09730.bin.2.45	0.856	MQ
MFD09730.bin.2.47	0.859	MQ
MFD09730.bin.2.49	0.86	MQ
MFD09730.bin.2.50	0.861	MQ
MFD09730.bin.2.52	0.823	MQ
MFD09730.bin.2.53	0.887	MQ
MFD09730.bin.2.54	0.893	MQ
MFD09730.bin.2.57	0.823	MQ
MFD09730.bin.2.61	0.881	MQ
MFD09730.bin.2.64	0.865	MQ
MFD09730.bin.2.67	0.812	MQ
MFD09730.bin.2.68	0.899	MQ
MFD09730.bin.2.70	0.87	MQ
MFD09730.bin.2.77	0.847	MQ
MFD09730.bin.2.80	0.89	MQ
MFD09730.bin.2.84	0.885	MQ
MFD09730.bin.2.86	0.835	MQ
MFD09730.bin.2.88	0.86	MQ
MFD09730.bin.2.97	0.865	MQ
MFD09730.bin.2.99	0.86	MQ
MFD09730.bin.3.100	0.829	MQ
MFD09730.bin.3.121	0.842	MQ
MFD09730.bin.3.152	0.806	MQ
MFD09730.bin.3.172	0.834	MQ
MFD09730.bin.3.219	0.908	MQ
MFD09730.bin.3.244	0.811	MQ
MFD09730.bin.3.255	0.882	MQ
MFD09730.bin.3.281	0.852	MQ
MFD09730.bin.3.316	0.867	MQ
MFD09730.bin.3.337	0.856	MQ
MFD09730.bin.3.34	0.823	MQ
MFD09730.bin.3.37	0.851	MQ
MFD09730.bin.3.75	0.867	MQ
MFD09730.bin.3.85	0.851	MQ
MFD09730.bin.4.145	0.817	MQ
MFD09730.bin.4.339	0.813	MQ
MFD09730.bin.4.67	0.842	MQ
MFD09779.bin.1.206	0.905	MQ
MFD09779.bin.1.214	0.908	MQ
MFD09779.bin.1.217	0.924	MQ
MFD09779.bin.1.236	0.898	MQ
MFD09779.bin.1.290	0.865	MQ
MFD09779.bin.1.333	0.876	MQ
MFD09779.bin.1.334	0.91	MQ
MFD09779.bin.1.35	0.913	MQ
MFD09779.bin.2.10	0.895	MQ
MFD09779.bin.2.107	0.832	MQ
MFD09779.bin.2.118	0.896	MQ
MFD09779.bin.2.122	0.917	MQ
MFD09779.bin.2.128	0.883	MQ
MFD09779.bin.2.131	0.844	MQ
MFD09779.bin.2.135	0.862	MQ
MFD09779.bin.2.137	0.924	MQ
MFD09779.bin.2.14	0.87	MQ
MFD09779.bin.2.140	0.893	MQ
