bin	Contig_N50	MAG_status
MFD05942.bin.3.344	116417	MQ
MFD05942.bin.3.361	225826	MQ
MFD05942.bin.3.4	204647	MQ
MFD05942.bin.3.408	803377	MQ
MFD05942.bin.3.425	308090	MQ
MFD05942.bin.3.478	268695	MQ
MFD05942.bin.3.50	117247	MQ
MFD05942.bin.3.550	100497	MQ
MFD05942.bin.3.623	233156	MQ
MFD05942.bin.3.643	130261	MQ
MFD05942.bin.3.656	123813	MQ
MFD05942.bin.3.727	529425	MQ
MFD05942.bin.3.80	175280	MQ
MFD05942.bin.3.94	200451	MQ
MFD05942.bin.4.194	127559	MQ
MFD05942.bin.4.397	98348	MQ
MFD05942.bin.4.459	114471	MQ
MFD05942.bin.4.462	225419	MQ
MFD05942.bin.4.8	358217	MQ
MFD06085.bin.1.183	333931	MQ
MFD06085.bin.1.38	1445071	MQ
MFD06085.bin.1.62	841999	MQ
MFD06085.bin.2.1	683032	MQ
MFD06085.bin.2.107	123853	MQ
MFD06085.bin.2.117	280097	MQ
MFD06085.bin.2.120	436051	MQ
MFD06085.bin.2.125	937715	MQ
MFD06085.bin.2.126	199399	MQ
MFD06085.bin.2.133	326977	MQ
MFD06085.bin.2.142	906988	MQ
MFD06085.bin.2.143	1303902	MQ
MFD06085.bin.2.144	463439	MQ
MFD06085.bin.2.155	815173	MQ
MFD06085.bin.2.158	425095	MQ
MFD06085.bin.2.162	276501	MQ
MFD06085.bin.2.163	235866	MQ
MFD06085.bin.2.19	147717	MQ
MFD06085.bin.2.31	636454	MQ
MFD06085.bin.2.33	531352	MQ
MFD06085.bin.2.34	127080	MQ
MFD06085.bin.2.35	80757	MQ
MFD06085.bin.2.4	1968795	MQ
MFD06085.bin.2.60	4017900	MQ
MFD06085.bin.2.66	163098	MQ
MFD06085.bin.2.74	1868252	MQ
MFD06085.bin.2.75	501479	MQ
MFD06085.bin.2.78	151501	MQ
MFD06085.bin.2.89	917191	MQ
MFD06085.bin.2.9	245029	MQ
MFD06085.bin.2.91	424170	MQ
MFD06085.bin.2.93	270300	MQ
MFD06085.bin.2.96	72058	MQ
MFD06085.bin.2.97	98462	MQ
MFD06085.bin.3.113	825507	MQ
MFD06085.bin.3.177	74533	MQ
MFD06085.bin.3.239	237719	MQ
MFD06085.bin.3.256	181002	MQ
MFD06085.bin.3.380	7809271	MQ
MFD06085.bin.3.398	182350	MQ
MFD06085.bin.3.51	275180	MQ
MFD06085.bin.3.99	318397	MQ
MFD06085.bin.4.391	251326	MQ
MFD06092.bin.1.170	807384	MQ
MFD06092.bin.1.173	484214	MQ
MFD06092.bin.1.198	786497	MQ
MFD06092.bin.1.210	1342248	MQ
MFD06092.bin.1.211	420740	MQ
MFD06092.bin.1.223	393309	MQ
MFD06092.bin.1.77	465833	MQ
MFD06092.bin.1.78	909497	MQ
MFD06092.bin.2.10	2473011	MQ
MFD06092.bin.2.113	1531733	MQ
MFD06092.bin.2.117	1473474	MQ
MFD06092.bin.2.119	2645326	MQ
MFD06092.bin.2.122	113421	MQ
MFD06092.bin.2.129	903444	MQ
MFD06092.bin.2.137	173797	MQ
MFD06092.bin.2.138	630358	MQ
MFD06092.bin.2.139	486301	MQ
MFD06092.bin.2.145	160293	MQ
MFD06092.bin.2.146	410473	MQ
MFD06092.bin.2.148	328719	MQ
MFD06092.bin.2.152	209515	MQ
MFD06092.bin.2.154	1549209	MQ
MFD06092.bin.2.155	120208	MQ
MFD06092.bin.2.158	735898	MQ
MFD06092.bin.2.160	1046562	MQ
MFD06092.bin.2.163	1053408	MQ
MFD06092.bin.2.164	287775	MQ
MFD06092.bin.2.165	304552	MQ
MFD06092.bin.2.171	1139160	MQ
MFD06092.bin.2.173	2642517	MQ
MFD06092.bin.2.175	184551	MQ
MFD06092.bin.2.176	7333967	MQ
MFD06092.bin.2.177	773714	MQ
MFD06092.bin.2.179	190744	MQ
MFD06092.bin.2.180	56049	MQ
MFD06092.bin.2.181	1142307	MQ
MFD06092.bin.2.189	855279	MQ
MFD06092.bin.2.198	3137550	MQ
MFD06092.bin.2.203	2689285	MQ
MFD06092.bin.2.205	1764071	MQ
MFD06092.bin.2.3	1310060	MQ
MFD06092.bin.2.37	390251	MQ
MFD06092.bin.2.38	503904	MQ
MFD06092.bin.2.39	635108	MQ
MFD06092.bin.2.40	510615	MQ
MFD06092.bin.2.46	762894	MQ
MFD06092.bin.2.47	2724324	MQ
MFD06092.bin.2.48	2075816	MQ
MFD06092.bin.2.49	663694	MQ
MFD06092.bin.2.5	380620	MQ
MFD06092.bin.2.51	325894	MQ
MFD06092.bin.2.54	423589	MQ
MFD06092.bin.2.57	120849	MQ
MFD06092.bin.2.58	167645	MQ
MFD06092.bin.2.63	167625	MQ
MFD06092.bin.2.66	128617	MQ
MFD06092.bin.2.68	292447	MQ
MFD06092.bin.2.7	1752374	MQ
MFD06092.bin.2.73	413159	MQ
MFD06092.bin.2.74	968444	MQ
MFD06092.bin.2.75	700360	MQ
MFD06092.bin.2.76	844498	MQ
MFD06092.bin.2.78	75590	MQ
MFD06092.bin.2.81	155505	MQ
MFD06092.bin.2.82	146092	MQ
MFD06092.bin.2.85	39925	MQ
MFD06092.bin.2.86	500809	MQ
MFD06092.bin.2.87	242670	MQ
MFD06092.bin.2.89	796974	MQ
MFD06092.bin.2.94	117820	MQ
MFD06092.bin.2.96	446195	MQ
MFD06092.bin.2.99	246879	MQ
MFD06092.bin.3.114	300870	MQ
MFD06092.bin.3.249	69525	MQ
MFD06092.bin.3.285	130605	MQ
MFD06092.bin.3.326	224202	MQ
MFD06092.bin.4.257	43758	MQ
MFD06229.bin.2.115	594322	MQ
MFD06229.bin.2.122	1587001	MQ
MFD06229.bin.2.124	2851332	MQ
MFD06229.bin.2.134	140185	MQ
MFD06229.bin.2.137	1150361	MQ
MFD06229.bin.2.138	163510	MQ
MFD06229.bin.2.140	662585	MQ
MFD06229.bin.2.149	2607490	MQ
MFD06229.bin.2.150	1929626	MQ
MFD06229.bin.2.154	1029628	MQ
MFD06229.bin.2.155	223839	MQ
MFD06229.bin.2.157	197085	MQ
MFD06229.bin.2.159	450201	MQ
MFD06229.bin.2.162	1687762	MQ
MFD06229.bin.2.168	371587	MQ
MFD06229.bin.2.17	629327	MQ
MFD06229.bin.2.181	166119	MQ
MFD06229.bin.2.185	755457	MQ
MFD06229.bin.2.186	102903	MQ
MFD06229.bin.2.191	365586	MQ
MFD06229.bin.2.204	1801064	MQ
MFD06229.bin.2.210	417663	MQ
MFD06229.bin.2.215	467821	MQ
MFD06229.bin.2.219	843846	MQ
MFD06229.bin.2.225	89957	MQ
MFD06229.bin.2.226	465354	MQ
MFD06229.bin.2.227	311950	MQ
MFD06229.bin.2.230	142143	MQ
MFD06229.bin.2.236	868165	MQ
MFD06229.bin.2.238	1659814	MQ
MFD06229.bin.2.24	299628	MQ
MFD06229.bin.2.240	315117	MQ
MFD06229.bin.2.245	345270	MQ
MFD06229.bin.2.246	355189	MQ
MFD06229.bin.2.252	1522512	MQ
MFD06229.bin.2.258	309680	MQ
MFD06229.bin.2.259	694489	MQ
MFD06229.bin.2.262	580212	MQ
MFD06229.bin.2.265	346147	MQ
MFD06229.bin.2.32	5374118	MQ
MFD06229.bin.2.38	1026984	MQ
MFD06229.bin.2.4	2889863	MQ
MFD06229.bin.2.40	215391	MQ
MFD06229.bin.2.41	454619	MQ
MFD06229.bin.2.42	634909	MQ
MFD06229.bin.2.5	3485440	MQ
MFD06229.bin.2.51	506888	MQ
MFD06229.bin.2.55	111586	MQ
MFD06229.bin.2.57	244880	MQ
MFD06229.bin.2.61	820831	MQ
MFD06229.bin.2.63	323442	MQ
MFD06229.bin.2.64	463176	MQ
MFD06229.bin.2.69	203918	MQ
MFD06229.bin.2.70	335881	MQ
MFD06229.bin.2.72	777562	MQ
MFD06229.bin.2.77	573756	MQ
MFD06229.bin.2.89	686893	MQ
MFD06229.bin.3.102	979797	MQ
MFD06229.bin.3.208	4731796	MQ
MFD06229.bin.3.228	99382	MQ
MFD06229.bin.3.372	205832	MQ
MFD06229.bin.3.42	379284	MQ
MFD06229.bin.3.461	84206	MQ
MFD06229.bin.3.483	204109	MQ
MFD06229.bin.3.491	359191	MQ
MFD06229.bin.3.554	1765492	MQ
MFD06229.bin.3.581	152639	MQ
MFD06229.bin.3.98	371379	MQ
MFD06229.bin.4.101	547958	MQ
MFD06229.bin.4.403	212694	MQ
MFD06229.bin.4.496	764070	MQ
MFD06298.bin.1.142	560285	MQ
MFD06298.bin.2.10	508553	MQ
MFD06298.bin.2.114	247762	MQ
MFD06298.bin.2.116	227265	MQ
MFD06298.bin.2.118	553828	MQ
MFD06298.bin.2.127	282977	MQ
MFD06298.bin.2.13	340137	MQ
MFD06298.bin.2.131	1675664	MQ
MFD06298.bin.2.132	505325	MQ
MFD06298.bin.2.137	299827	MQ
MFD06298.bin.2.146	300084	MQ
MFD06298.bin.2.154	826318	MQ
MFD06298.bin.2.160	247639	MQ
MFD06298.bin.2.166	797567	MQ
MFD06298.bin.2.175	215716	MQ
MFD06298.bin.2.185	1015790	MQ
MFD06298.bin.2.192	210642	MQ
MFD06298.bin.2.195	183220	MQ
MFD06298.bin.2.198	318199	MQ
MFD06298.bin.2.20	76166	MQ
MFD06298.bin.2.202	269719	MQ
MFD06298.bin.2.208	985870	MQ
MFD06298.bin.2.211	382278	MQ
MFD06298.bin.2.213	1344205	MQ
MFD06298.bin.2.218	2453951	MQ
MFD06298.bin.2.219	321108	MQ
MFD06298.bin.2.22	92494	MQ
MFD06298.bin.2.220	662262	MQ
MFD06298.bin.2.224	209034	MQ
MFD06298.bin.2.225	534772	MQ
MFD06298.bin.2.226	693845	MQ
MFD06298.bin.2.34	112069	MQ
MFD06298.bin.2.59	2679021	MQ
MFD06298.bin.2.62	164633	MQ
MFD06298.bin.2.64	799849	MQ
MFD06298.bin.2.66	112604	MQ
MFD06298.bin.2.67	788666	MQ
MFD06298.bin.2.69	357581	MQ
MFD06298.bin.2.71	548625	MQ
MFD06298.bin.2.72	200563	MQ
MFD06298.bin.2.74	173640	MQ
MFD06298.bin.2.77	91901	MQ
MFD06298.bin.2.78	2665711	MQ
MFD06298.bin.3.105	312037	MQ
MFD06298.bin.3.125	177187	MQ
MFD06298.bin.3.148	104594	MQ
MFD06298.bin.3.315	242698	MQ
MFD06298.bin.3.339	569935	MQ
MFD06298.bin.3.39	975065	MQ
MFD06298.bin.3.525	392807	MQ
MFD06298.bin.3.54	128993	MQ
MFD06298.bin.3.556	753177	MQ
MFD06435.bin.1.130	513726	MQ
MFD06435.bin.1.72	783413	MQ
MFD06435.bin.2.10	266966	MQ
MFD06435.bin.2.101	473177	MQ
MFD06435.bin.2.11	401868	MQ
MFD06435.bin.2.110	441116	MQ
MFD06435.bin.2.111	3282690	MQ
MFD06435.bin.2.113	995813	MQ
MFD06435.bin.2.114	331453	MQ
MFD06435.bin.2.116	520887	MQ
MFD06435.bin.2.117	396199	MQ
MFD06435.bin.2.119	562147	MQ
MFD06435.bin.2.120	264511	MQ
MFD06435.bin.2.125	163705	MQ
MFD06435.bin.2.126	267213	MQ
MFD06435.bin.2.13	167491	MQ
MFD06435.bin.2.132	269672	MQ
MFD06435.bin.2.134	1216870	MQ
MFD06435.bin.2.137	157231	MQ
MFD06435.bin.2.138	509543	MQ
MFD06435.bin.2.140	2003908	MQ
MFD06435.bin.2.142	112485	MQ
MFD06435.bin.2.143	221682	MQ
MFD06435.bin.2.144	481037	MQ
MFD06435.bin.2.145	235225	MQ
MFD06435.bin.2.146	258756	MQ
MFD06435.bin.2.147	871060	MQ
MFD06435.bin.2.148	232067	MQ
MFD06435.bin.2.159	1133462	MQ
MFD06435.bin.2.160	333573	MQ
MFD06435.bin.2.165	90186	MQ
MFD06435.bin.2.166	768149	MQ
MFD06435.bin.2.170	702719	MQ
MFD06435.bin.2.174	157469	MQ
MFD06435.bin.2.176	131611	MQ
MFD06435.bin.2.178	2961085	MQ
MFD06435.bin.2.181	998202	MQ
MFD06435.bin.2.183	880700	MQ
MFD06435.bin.2.192	4047605	MQ
MFD06435.bin.2.193	514160	MQ
MFD06435.bin.2.195	411948	MQ
MFD06435.bin.2.21	236535	MQ
MFD06435.bin.2.24	3405598	MQ
MFD06435.bin.2.33	734503	MQ
MFD06435.bin.2.44	141571	MQ
MFD06435.bin.2.45	2852120	MQ
MFD06435.bin.2.58	656491	MQ
MFD06435.bin.2.59	79973	MQ
MFD06435.bin.2.61	389188	MQ
MFD06435.bin.2.63	932532	MQ
MFD06435.bin.2.65	301263	MQ
MFD06435.bin.2.68	1737393	MQ
MFD06435.bin.2.7	1135261	MQ
MFD06435.bin.2.8	207152	MQ
MFD06435.bin.2.88	126353	MQ
MFD06435.bin.2.9	4639047	MQ
MFD06435.bin.2.90	322150	MQ
MFD06435.bin.2.94	558609	MQ
MFD06435.bin.3.124	127336	MQ
MFD06435.bin.3.22	158604	MQ
MFD06435.bin.3.280	67635	MQ
MFD06435.bin.3.313	44844	MQ
MFD06435.bin.3.317	87362	MQ
MFD06435.bin.3.333	2739372	MQ
MFD06435.bin.3.359	378294	MQ
MFD06435.bin.3.419	187832	MQ
MFD06435.bin.3.5	312007	MQ
MFD06435.bin.3.50	230934	MQ
MFD06435.bin.4.572	72908	MQ
MFD06526.bin.1.2	378853	MQ
MFD06526.bin.2.101	184097	MQ
MFD06526.bin.2.110	609775	MQ
MFD06526.bin.2.113	759579	MQ
MFD06526.bin.2.119	185458	MQ
MFD06526.bin.2.13	184751	MQ
MFD06526.bin.2.18	188534	MQ
MFD06526.bin.2.19	318139	MQ
MFD06526.bin.2.21	82736	MQ
MFD06526.bin.2.24	681855	MQ
MFD06526.bin.2.47	267146	MQ
MFD06526.bin.2.56	154496	MQ
MFD06526.bin.2.58	245892	MQ
MFD06526.bin.2.59	157648	MQ
MFD06526.bin.2.60	344539	MQ
MFD06526.bin.2.61	732266	MQ
MFD06526.bin.2.69	2061472	MQ
MFD06526.bin.2.73	276973	MQ
MFD06526.bin.2.74	175586	MQ
MFD06526.bin.2.75	150591	MQ
MFD06526.bin.2.76	206866	MQ
MFD06526.bin.2.81	148250	MQ
MFD06526.bin.2.89	375689	MQ
MFD06526.bin.2.9	198859	MQ
MFD06526.bin.2.99	356690	MQ
MFD06526.bin.3.100	1420603	MQ
MFD06526.bin.3.188	189979	MQ
MFD06526.bin.3.235	63132	MQ
MFD06526.bin.3.285	99540	MQ
MFD06526.bin.3.31	149887	MQ
MFD06526.bin.3.329	90507	MQ
MFD06526.bin.3.363	375091	MQ
MFD06526.bin.3.41	191031	MQ
MFD06526.bin.3.427	149533	MQ
MFD06526.bin.3.74	369429	MQ
MFD06714.bin.1.113	521198	MQ
MFD06714.bin.1.121	447310	MQ
MFD06714.bin.2.100	1260441	MQ
MFD06714.bin.2.102	231424	MQ
MFD06714.bin.2.104	243986	MQ
MFD06714.bin.2.110	214538	MQ
MFD06714.bin.2.111	115640	MQ
MFD06714.bin.2.115	392965	MQ
MFD06714.bin.2.116	189399	MQ
MFD06714.bin.2.117	478397	MQ
MFD06714.bin.2.118	382284	MQ
MFD06714.bin.2.119	1023636	MQ
MFD06714.bin.2.12	394307	MQ
MFD06714.bin.2.120	331931	MQ
MFD06714.bin.2.121	327683	MQ
MFD06714.bin.2.122	363148	MQ
MFD06714.bin.2.127	147285	MQ
MFD06714.bin.2.128	1243258	MQ
MFD06714.bin.2.13	2519565	MQ
MFD06714.bin.2.130	120308	MQ
MFD06714.bin.2.131	435322	MQ
MFD06714.bin.2.137	1723376	MQ
MFD06714.bin.2.139	267763	MQ
MFD06714.bin.2.142	167474	MQ
MFD06714.bin.2.143	309811	MQ
MFD06714.bin.2.146	677131	MQ
MFD06714.bin.2.15	338773	MQ
MFD06714.bin.2.153	764575	MQ
MFD06714.bin.2.159	75469	MQ
MFD06714.bin.2.161	1033464	MQ
MFD06714.bin.2.162	1072787	MQ
MFD06714.bin.2.165	1556052	MQ
MFD06714.bin.2.171	626435	MQ
MFD06714.bin.2.174	1082551	MQ
MFD06714.bin.2.177	185829	MQ
MFD06714.bin.2.179	908406	MQ
MFD06714.bin.2.182	204394	MQ
MFD06714.bin.2.184	1546544	MQ
MFD06714.bin.2.186	722375	MQ
MFD06714.bin.2.190	166628	MQ
MFD06714.bin.2.2	422622	MQ
MFD06714.bin.2.20	162380	MQ
MFD06714.bin.2.22	392105	MQ
MFD06714.bin.2.25	945717	MQ
MFD06714.bin.2.28	534544	MQ
MFD06714.bin.2.29	639894	MQ
MFD06714.bin.2.31	3428063	MQ
MFD06714.bin.2.32	2901864	MQ
MFD06714.bin.2.36	145565	MQ
MFD06714.bin.2.37	130838	MQ
MFD06714.bin.2.40	574513	MQ
MFD06714.bin.2.41	138661	MQ
MFD06714.bin.2.42	184822	MQ
MFD06714.bin.2.43	420534	MQ
MFD06714.bin.2.47	490548	MQ
MFD06714.bin.2.5	1604641	MQ
MFD06714.bin.2.50	182322	MQ
MFD06714.bin.2.53	234145	MQ
MFD06714.bin.2.55	631546	MQ
MFD06714.bin.2.56	266343	MQ
MFD06714.bin.2.71	123946	MQ
MFD06714.bin.2.77	471802	MQ
MFD06714.bin.2.78	209833	MQ
MFD06714.bin.2.83	281060	MQ
MFD06714.bin.2.85	184658	MQ
MFD06714.bin.2.86	205359	MQ
MFD06714.bin.2.90	537989	MQ
MFD06714.bin.2.92	219148	MQ
MFD06714.bin.2.93	1006446	MQ
MFD06714.bin.2.94	580081	MQ
MFD06714.bin.2.97	340273	MQ
MFD06714.bin.2.98	521272	MQ
MFD06714.bin.2.99	4290948	MQ
MFD06714.bin.3.132	123931	MQ
MFD06714.bin.3.179	341210	MQ
MFD06714.bin.3.18	78947	MQ
MFD06714.bin.3.186	735723	MQ
MFD06714.bin.3.228	174665	MQ
MFD06714.bin.3.250	1647324	MQ
MFD06714.bin.3.252	181733	MQ
MFD06714.bin.3.256	264193	MQ
MFD06714.bin.3.278	105085	MQ
MFD06714.bin.3.280	313010	MQ
MFD06714.bin.3.429	95961	MQ
MFD06714.bin.3.442	468796	MQ
MFD06714.bin.3.60	203027	MQ
MFD06714.bin.3.9	245854	MQ
MFD06714.bin.4.187	332007	MQ
MFD06714.bin.4.213	159948	MQ
MFD06742.bin.2.1	154140	MQ
MFD06742.bin.2.100	303539	MQ
MFD06742.bin.2.103	201493	MQ
MFD06742.bin.2.104	349492	MQ
MFD06742.bin.2.106	1189844	MQ
MFD06742.bin.2.107	183678	MQ
MFD06742.bin.2.109	805750	MQ
MFD06742.bin.2.110	227382	MQ
MFD06742.bin.2.111	178849	MQ
MFD06742.bin.2.117	818844	MQ
MFD06742.bin.2.125	620656	MQ
MFD06742.bin.2.126	195185	MQ
MFD06742.bin.2.128	177745	MQ
MFD06742.bin.2.133	591982	MQ
MFD06742.bin.2.143	196471	MQ
MFD06742.bin.2.147	1583019	MQ
MFD06742.bin.2.154	211268	MQ
MFD06742.bin.2.168	179210	MQ
MFD06742.bin.2.180	327201	MQ
MFD06742.bin.2.182	241628	MQ
MFD06742.bin.2.185	319976	MQ
MFD06742.bin.2.191	525144	MQ
MFD06742.bin.2.193	217363	MQ
MFD06742.bin.2.194	1363586	MQ
MFD06742.bin.2.196	413803	MQ
MFD06742.bin.2.198	2570625	MQ
MFD06742.bin.2.199	363476	MQ
MFD06742.bin.2.201	132169	MQ
MFD06742.bin.2.204	72871	MQ
MFD06742.bin.2.208	170712	MQ
MFD06742.bin.2.209	258293	MQ
MFD06742.bin.2.211	309291	MQ
MFD06742.bin.2.218	288781	MQ
MFD06742.bin.2.219	567365	MQ
MFD06742.bin.2.229	192787	MQ
MFD06742.bin.2.231	868028	MQ
MFD06742.bin.2.233	965908	MQ
MFD06742.bin.2.24	144599	MQ
MFD06742.bin.2.250	890781	MQ
MFD06742.bin.2.253	798180	MQ
MFD06742.bin.2.263	175465	MQ
MFD06742.bin.2.265	619503	MQ
MFD06742.bin.2.272	379276	MQ
MFD06742.bin.2.274	262887	MQ
MFD06742.bin.2.278	484742	MQ
MFD06742.bin.2.280	231268	MQ
MFD06742.bin.2.29	174870	MQ
MFD06742.bin.2.290	201241	MQ
MFD06742.bin.2.292	236659	MQ
MFD06742.bin.2.297	441191	MQ
MFD06742.bin.2.298	2289433	MQ
MFD06742.bin.2.3	222582	MQ
MFD06742.bin.2.302	569647	MQ
MFD06742.bin.2.304	485041	MQ
MFD06742.bin.2.305	212331	MQ
MFD06742.bin.2.308	821663	MQ
MFD06742.bin.2.309	2034190	MQ
MFD06742.bin.2.313	1375094	MQ
MFD06742.bin.2.315	245864	MQ
MFD06742.bin.2.318	2144066	MQ
MFD06742.bin.2.34	143280	MQ
MFD06742.bin.2.37	288679	MQ
MFD06742.bin.2.42	896999	MQ
MFD06742.bin.2.47	187958	MQ
MFD06742.bin.2.52	1338952	MQ
MFD06742.bin.2.54	379891	MQ
MFD06742.bin.2.59	221408	MQ
MFD06742.bin.2.61	636475	MQ
MFD06742.bin.2.68	742220	MQ
MFD06742.bin.2.71	786763	MQ
MFD06742.bin.2.74	552502	MQ
MFD06742.bin.2.77	136310	MQ
MFD06742.bin.2.8	1485445	MQ
MFD06742.bin.2.80	79033	MQ
MFD06742.bin.2.84	187128	MQ
MFD06742.bin.2.90	1569122	MQ
MFD06742.bin.2.93	304631	MQ
MFD06742.bin.2.94	273201	MQ
MFD06742.bin.2.97	402822	MQ
MFD06742.bin.2.99	1287741	MQ
MFD06742.bin.3.269	439316	MQ
MFD06742.bin.3.321	347346	MQ
MFD06742.bin.3.344	864631	MQ
MFD06742.bin.3.350	82047	MQ
MFD06742.bin.3.373	271946	MQ
MFD06742.bin.3.374	140604	MQ
MFD06742.bin.3.485	185559	MQ
MFD06742.bin.3.549	78213	MQ
MFD06742.bin.3.587	339445	MQ
MFD06742.bin.3.593	336670	MQ
MFD06742.bin.3.630	121961	MQ
MFD06742.bin.3.716	90265	MQ
MFD06742.bin.3.739	311337	MQ
MFD06742.bin.3.752	283307	MQ
MFD06742.bin.3.764	803623	MQ
MFD06742.bin.3.826	231743	MQ
MFD06742.bin.3.840	333023	MQ
MFD06742.bin.4.28	167383	MQ
MFD06742.bin.4.49	121221	MQ
MFD07386.bin.2.1	5080856	MQ
MFD07386.bin.2.16	82094	MQ
MFD07386.bin.2.19	413871	MQ
MFD07386.bin.2.20	278847	MQ
MFD07386.bin.2.22	194110	MQ
MFD07386.bin.2.23	88091	MQ
MFD07386.bin.2.29	222948	MQ
MFD07386.bin.2.49	654430	MQ
MFD07386.bin.2.54	702869	MQ
MFD07386.bin.2.6	167896	MQ
MFD07639.bin.1.1	161249	MQ
MFD07639.bin.2.1	412554	MQ
MFD07639.bin.2.20	143932	MQ
MFD07639.bin.2.22	158368	MQ
MFD07639.bin.2.26	234021	MQ
MFD07639.bin.2.3	2894038	MQ
MFD07639.bin.2.32	559151	MQ
MFD07639.bin.2.34	349788	MQ
MFD07639.bin.2.9	48948	MQ
MFD07639.bin.3.12	164447	MQ
MFD07639.bin.3.37	162968	MQ
MFD07639.bin.3.4	195363	MQ
MFD07691.bin.2.43	784771	MQ
MFD07691.bin.2.58	239027	MQ
MFD07737.bin.2.13	107385	MQ
MFD07737.bin.2.31	138888	MQ
MFD07737.bin.2.34	450738	MQ
MFD07737.bin.2.36	222376	MQ
MFD07737.bin.2.44	62200	MQ
MFD07737.bin.3.13	140498	MQ
MFD07737.bin.4.76	82960	MQ
MFD07751.bin.2.43	45951	MQ
MFD07841.bin.2.19	68223	MQ
MFD07841.bin.2.22	84512	MQ
MFD07841.bin.2.26	20987	MQ
MFD07841.bin.2.41	79498	MQ
MFD07841.bin.2.44	46140	MQ
MFD07841.bin.2.5	162079	MQ
MFD07841.bin.2.61	392450	MQ
MFD07841.bin.2.63	202241	MQ
MFD07841.bin.2.7	40648	MQ
MFD07841.bin.3.176	40888	MQ
MFD07841.bin.3.5	28593	MQ
MFD07841.bin.3.76	239467	MQ
MFD07987.bin.2.12	42483	MQ
MFD07987.bin.2.15	76373	MQ
MFD07987.bin.2.19	52937	MQ
MFD07987.bin.2.3	25414	MQ
MFD07987.bin.4.25	73079	MQ
MFD08079.bin.2.21	97514	MQ
MFD08079.bin.2.23	65848	MQ
MFD08079.bin.2.54	228540	MQ
MFD08079.bin.2.6	109765	MQ
MFD08203.bin.2.11	47638	MQ
MFD08353.bin.2.2	35485	MQ
MFD08353.bin.2.20	127806	MQ
MFD08353.bin.2.24	110569	MQ
MFD08353.bin.2.25	43617	MQ
MFD08353.bin.2.3	137569	MQ
MFD08353.bin.3.25	190427	MQ
MFD08353.bin.3.26	30511	MQ
MFD08416.bin.2.10	32008	MQ
MFD08416.bin.2.15	339385	MQ
MFD08416.bin.2.21	41357	MQ
MFD08416.bin.2.27	46464	MQ
MFD08416.bin.2.30	67510	MQ
MFD08416.bin.2.34	53261	MQ
MFD08416.bin.2.38	44881	MQ
MFD08416.bin.2.45	183631	MQ
MFD08416.bin.2.48	201391	MQ
MFD08416.bin.2.56	178096	MQ
MFD08416.bin.2.6	47703	MQ
MFD08416.bin.2.62	41997	MQ
MFD08416.bin.2.66	100859	MQ
MFD08416.bin.2.70	114636	MQ
MFD08416.bin.2.72	29839	MQ
MFD08416.bin.2.73	72414	MQ
MFD08416.bin.2.74	116458	MQ
MFD08416.bin.2.75	53555	MQ
MFD08416.bin.2.80	454661	MQ
MFD08416.bin.2.83	56886	MQ
MFD08416.bin.3.150	44172	MQ
MFD08416.bin.3.168	44917	MQ
MFD08416.bin.3.88	270575	MQ
MFD08447.bin.2.1	62379	MQ
MFD08447.bin.2.10	304559	MQ
MFD08447.bin.2.12	32911	MQ
MFD08447.bin.2.13	63033	MQ
MFD08447.bin.2.14	41281	MQ
MFD08447.bin.2.17	43165	MQ
MFD08447.bin.2.2	164798	MQ
MFD08447.bin.2.37	48790	MQ
MFD08447.bin.2.45	59552	MQ
MFD08447.bin.2.46	90808	MQ
MFD08447.bin.2.9	55365	MQ
MFD08462.bin.2.40	151609	MQ
MFD08462.bin.2.50	60127	MQ
MFD08462.bin.2.79	82425	MQ
MFD08462.bin.2.82	196336	MQ
MFD08462.bin.2.88	38724	MQ
MFD08462.bin.3.52	61567	MQ
MFD08462.bin.3.59	83089	MQ
MFD08497.bin.1.157	398999	MQ
MFD08497.bin.1.25	185651	MQ
MFD08497.bin.2.104	81328	MQ
MFD08497.bin.2.106	41130	MQ
MFD08497.bin.2.117	192397	MQ
MFD08497.bin.2.119	157776	MQ
MFD08497.bin.2.122	385821	MQ
MFD08497.bin.2.128	228027	MQ
MFD08497.bin.2.136	85362	MQ
MFD08497.bin.2.144	2244988	MQ
MFD08497.bin.2.147	227322	MQ
MFD08497.bin.2.148	560847	MQ
MFD08497.bin.2.149	94531	MQ
MFD08497.bin.2.150	199533	MQ
MFD08497.bin.2.151	196036	MQ
MFD08497.bin.2.23	52266	MQ
MFD08497.bin.2.25	31322	MQ
MFD08497.bin.2.28	90344	MQ
MFD08497.bin.2.33	784836	MQ
MFD08497.bin.2.46	187219	MQ
MFD08497.bin.2.49	288247	MQ
MFD08497.bin.2.57	335788	MQ
MFD08497.bin.2.61	185348	MQ
MFD08497.bin.2.63	96332	MQ
MFD08497.bin.2.65	197263	MQ
MFD08497.bin.2.67	565145	MQ
MFD08497.bin.2.70	64009	MQ
MFD08497.bin.2.71	79318	MQ
MFD08497.bin.2.79	50343	MQ
MFD08497.bin.2.80	50157	MQ
MFD08497.bin.2.86	536750	MQ
MFD08497.bin.2.96	159505	MQ
MFD08497.bin.3.103	151648	MQ
MFD08497.bin.3.29	47371	MQ
MFD08497.bin.3.77	106374	MQ
MFD08497.bin.3.97	162620	MQ
MFD08497.bin.4.268	84168	MQ
MFD08669.bin.2.1	21022	MQ
