bin	Genome_Size	MAG_status
MFD08497.bin.2.119	2996979	MQ
MFD08497.bin.2.122	6133896	MQ
MFD08497.bin.2.128	4356270	MQ
MFD08497.bin.2.136	3492972	MQ
MFD08497.bin.2.144	2769316	MQ
MFD08497.bin.2.147	5352270	MQ
MFD08497.bin.2.148	3364973	MQ
MFD08497.bin.2.149	3508858	MQ
MFD08497.bin.2.150	3344925	MQ
MFD08497.bin.2.151	1823516	MQ
MFD08497.bin.2.23	6116791	MQ
MFD08497.bin.2.25	2751152	MQ
MFD08497.bin.2.28	2927047	MQ
MFD08497.bin.2.33	3297132	MQ
MFD08497.bin.2.46	3347809	MQ
MFD08497.bin.2.49	3390378	MQ
MFD08497.bin.2.57	2467540	MQ
MFD08497.bin.2.61	2930170	MQ
MFD08497.bin.2.63	3100232	MQ
MFD08497.bin.2.65	3094774	MQ
MFD08497.bin.2.67	4075363	MQ
MFD08497.bin.2.70	3100983	MQ
MFD08497.bin.2.71	3309651	MQ
MFD08497.bin.2.79	5292951	MQ
MFD08497.bin.2.80	2480977	MQ
MFD08497.bin.2.86	2621653	MQ
MFD08497.bin.2.96	3646530	MQ
MFD08497.bin.3.103	2968663	MQ
MFD08497.bin.3.29	2596153	MQ
MFD08497.bin.3.77	2725776	MQ
MFD08497.bin.3.97	1864307	MQ
MFD08497.bin.4.268	5344333	MQ
MFD08669.bin.2.1	4112907	MQ
MFD08669.bin.2.100	3464056	MQ
MFD08669.bin.2.102	6718030	MQ
MFD08669.bin.2.107	2423254	MQ
MFD08669.bin.2.108	2189033	MQ
MFD08669.bin.2.17	2851984	MQ
MFD08669.bin.2.19	2145283	MQ
MFD08669.bin.2.2	3586818	MQ
MFD08669.bin.2.21	2327570	MQ
MFD08669.bin.2.25	3255730	MQ
MFD08669.bin.2.26	4358303	MQ
MFD08669.bin.2.27	2393948	MQ
MFD08669.bin.2.29	9477244	MQ
MFD08669.bin.2.3	1224334	MQ
MFD08669.bin.2.31	5616684	MQ
MFD08669.bin.2.32	2801761	MQ
MFD08669.bin.2.33	3289921	MQ
MFD08669.bin.2.35	2848156	MQ
MFD08669.bin.2.37	2077630	MQ
MFD08669.bin.2.38	2420450	MQ
MFD08669.bin.2.39	2726315	MQ
MFD08669.bin.2.5	2938472	MQ
MFD08669.bin.2.53	3080783	MQ
MFD08669.bin.2.6	1938934	MQ
MFD08669.bin.2.62	3468220	MQ
MFD08669.bin.2.63	3302094	MQ
MFD08669.bin.2.65	2651986	MQ
MFD08669.bin.2.74	2259375	MQ
MFD08669.bin.2.81	4866911	MQ
MFD08669.bin.2.82	4107829	MQ
MFD08669.bin.2.89	2061920	MQ
MFD08669.bin.2.94	2151281	MQ
MFD08669.bin.2.95	2101292	MQ
MFD08669.bin.2.96	2471898	MQ
MFD08669.bin.3.113	4419611	MQ
MFD08669.bin.3.115	2318180	MQ
MFD08669.bin.3.247	2835089	MQ
MFD08669.bin.3.42	2213412	MQ
MFD08669.bin.3.52	1926542	MQ
MFD08669.bin.3.78	3948194	MQ
MFD08669.bin.3.86	2439004	MQ
MFD08669.bin.3.91	2568725	MQ
MFD08669.bin.4.149	2962387	MQ
MFD08669.bin.4.151	2436183	MQ
MFD08691.bin.2.26	3498088	MQ
MFD08691.bin.2.32	3169342	MQ
MFD08691.bin.2.47	1940740	MQ
MFD08691.bin.2.75	3913848	MQ
MFD08691.bin.2.86	2264123	MQ
MFD08691.bin.4.118	3049524	MQ
MFD08691.bin.4.59	1993251	MQ
MFD08700.bin.2.13	2906553	MQ
MFD08700.bin.2.15	4440227	MQ
MFD08700.bin.2.17	2690335	MQ
MFD08700.bin.2.18	2488427	MQ
MFD08700.bin.2.22	6488284	MQ
MFD08700.bin.2.26	2568806	MQ
MFD08700.bin.2.32	6556371	MQ
MFD08700.bin.2.34	4570715	MQ
MFD08700.bin.2.39	4064047	MQ
MFD08700.bin.2.40	2400067	MQ
MFD08700.bin.2.8	7931445	MQ
MFD08700.bin.2.86	2834314	MQ
MFD08700.bin.2.91	3107406	MQ
MFD08700.bin.2.93	3296928	MQ
MFD08700.bin.2.94	4433279	MQ
MFD08700.bin.3.153	3351905	MQ
MFD08700.bin.3.2	5211344	MQ
MFD08700.bin.3.300	3628472	MQ
MFD08700.bin.3.34	2479311	MQ
MFD08700.bin.3.6	6427486	MQ
MFD08700.bin.3.67	3166148	MQ
MFD08700.bin.4.239	3202314	MQ
MFD08767.bin.2.16	4427557	MQ
MFD08767.bin.2.29	7305311	MQ
MFD08767.bin.2.61	2135101	MQ
MFD08767.bin.4.208	6811409	MQ
MFD08821.bin.1.21	4796982	MQ
MFD08821.bin.2.18	4758093	MQ
MFD08821.bin.2.25	4636285	MQ
MFD08821.bin.2.28	2703093	MQ
MFD08821.bin.2.30	3599638	MQ
MFD08821.bin.2.33	3296850	MQ
MFD08821.bin.2.47	3995750	MQ
MFD08821.bin.2.51	2419726	MQ
MFD08821.bin.2.56	4165634	MQ
MFD08821.bin.2.74	3981588	MQ
MFD08821.bin.2.76	2903361	MQ
MFD08821.bin.2.85	4222042	MQ
MFD08821.bin.2.93	4565026	MQ
MFD08821.bin.2.94	2602643	MQ
MFD08821.bin.2.98	3679658	MQ
MFD08821.bin.3.40	3901129	MQ
MFD08821.bin.3.72	3577949	MQ
MFD08821.bin.4.239	4471861	MQ
MFD08821.bin.4.32	2420663	MQ
MFD08988.bin.2.11	3546835	MQ
MFD08988.bin.2.20	2303517	MQ
MFD08988.bin.2.29	3856225	MQ
MFD08988.bin.2.30	1782468	MQ
MFD08988.bin.2.35	9641194	MQ
MFD08988.bin.2.58	2157416	MQ
MFD08988.bin.2.9	4280537	MQ
MFD08988.bin.3.114	8564333	MQ
MFD08988.bin.3.3	2026227	MQ
MFD09018.bin.2.1	3847125	MQ
MFD09018.bin.2.10	2366786	MQ
MFD09018.bin.2.101	2853812	MQ
MFD09018.bin.2.104	3542610	MQ
MFD09018.bin.2.105	2431800	MQ
MFD09018.bin.2.112	2193691	MQ
MFD09018.bin.2.12	2933996	MQ
MFD09018.bin.2.20	2096809	MQ
MFD09018.bin.2.34	2500403	MQ
MFD09018.bin.2.42	2869714	MQ
MFD09018.bin.2.44	4615589	MQ
MFD09018.bin.2.62	4292835	MQ
MFD09018.bin.2.72	2405556	MQ
MFD09018.bin.2.85	5020367	MQ
MFD09018.bin.3.3	2839903	MQ
MFD09018.bin.3.73	4055886	MQ
MFD09018.bin.4.46	3533086	MQ
MFD09018.bin.4.83	3585531	MQ
MFD09055.bin.2.15	5082336	MQ
MFD09055.bin.2.17	3273466	MQ
MFD09055.bin.2.42	4341495	MQ
MFD09055.bin.2.52	3993500	MQ
MFD09055.bin.2.55	3945935	MQ
MFD09055.bin.2.61	2396529	MQ
MFD09055.bin.2.99	3138035	MQ
MFD09055.bin.3.41	3937680	MQ
MFD09055.bin.3.78	4330244	MQ
MFD09126.bin.2.1	3616168	MQ
MFD09126.bin.2.24	5196566	MQ
MFD09126.bin.2.28	2381760	MQ
MFD09126.bin.2.34	2686609	MQ
MFD09126.bin.2.44	1799060	MQ
MFD09126.bin.2.47	5146233	MQ
MFD09126.bin.2.61	2459664	MQ
MFD09126.bin.2.67	5144535	MQ
MFD09126.bin.2.73	5665229	MQ
MFD09126.bin.2.77	3067171	MQ
MFD09126.bin.2.9	2456925	MQ
MFD09126.bin.3.1	2736836	MQ
MFD09126.bin.3.124	2028087	MQ
MFD09126.bin.3.185	5242073	MQ
MFD09126.bin.3.30	3475684	MQ
MFD09206.bin.1.106	3429288	MQ
MFD09206.bin.1.119	5664837	MQ
MFD09206.bin.1.124	6632307	MQ
MFD09206.bin.1.36	3089016	MQ
MFD09206.bin.1.39	3604714	MQ
MFD09206.bin.2.1	917824	MQ
MFD09206.bin.2.100	5293668	MQ
MFD09206.bin.2.101	2573942	MQ
MFD09206.bin.2.102	4275122	MQ
MFD09206.bin.2.103	5622531	MQ
MFD09206.bin.2.109	6398266	MQ
MFD09206.bin.2.110	1900763	MQ
MFD09206.bin.2.122	2114478	MQ
MFD09206.bin.2.123	5181500	MQ
MFD09206.bin.2.124	2201803	MQ
MFD09206.bin.2.125	2257597	MQ
MFD09206.bin.2.128	3157677	MQ
MFD09206.bin.2.130	3786849	MQ
MFD09206.bin.2.138	6042095	MQ
MFD09206.bin.2.141	4112618	MQ
MFD09206.bin.2.142	6755764	MQ
MFD09206.bin.2.144	4485320	MQ
MFD09206.bin.2.146	2612758	MQ
MFD09206.bin.2.149	3910235	MQ
MFD09206.bin.2.157	4563413	MQ
MFD09206.bin.2.159	2864243	MQ
MFD09206.bin.2.162	2284245	MQ
MFD09206.bin.2.167	2205644	MQ
MFD09206.bin.2.168	3322882	MQ
MFD09206.bin.2.17	3278911	MQ
MFD09206.bin.2.175	2284764	MQ
MFD09206.bin.2.176	2744103	MQ
MFD09206.bin.2.177	5562782	MQ
MFD09206.bin.2.181	7406387	MQ
MFD09206.bin.2.183	7376457	MQ
MFD09206.bin.2.185	4649686	MQ
MFD09206.bin.2.188	2365367	MQ
MFD09206.bin.2.192	3558666	MQ
MFD09206.bin.2.195	3490742	MQ
MFD09206.bin.2.196	3500671	MQ
MFD09206.bin.2.198	2577103	MQ
MFD09206.bin.2.199	3468972	MQ
MFD09206.bin.2.2	5478907	MQ
MFD09206.bin.2.201	2769612	MQ
MFD09206.bin.2.202	3746670	MQ
MFD09206.bin.2.203	3132996	MQ
MFD09206.bin.2.206	5535542	MQ
MFD09206.bin.2.22	2597815	MQ
MFD09206.bin.2.23	3645701	MQ
MFD09206.bin.2.25	4671583	MQ
MFD09206.bin.2.29	2787657	MQ
MFD09206.bin.2.30	3070071	MQ
MFD09206.bin.2.34	1726235	MQ
MFD09206.bin.2.36	3473360	MQ
MFD09206.bin.2.37	4610845	MQ
MFD09206.bin.2.39	3137563	MQ
MFD09206.bin.2.53	5804116	MQ
MFD09206.bin.2.54	3576673	MQ
MFD09206.bin.2.58	4034445	MQ
MFD09206.bin.2.6	2483543	MQ
MFD09206.bin.2.60	6958072	MQ
MFD09206.bin.2.66	7234578	MQ
MFD09206.bin.2.83	2337321	MQ
MFD09206.bin.2.84	4313535	MQ
MFD09206.bin.2.86	5514772	MQ
MFD09206.bin.2.89	4463881	MQ
MFD09206.bin.2.9	4963710	MQ
MFD09206.bin.2.91	3644536	MQ
MFD09206.bin.2.92	2736563	MQ
MFD09206.bin.2.96	3812771	MQ
MFD09206.bin.2.97	3034962	MQ
MFD09206.bin.2.99	3616582	MQ
MFD09206.bin.3.265	4529011	MQ
MFD09206.bin.3.266	2583271	MQ
MFD09206.bin.3.351	2705689	MQ
MFD09206.bin.3.357	3209352	MQ
MFD09206.bin.3.364	2992928	MQ
MFD09206.bin.3.389	3656033	MQ
MFD09206.bin.3.42	2784013	MQ
MFD09206.bin.3.447	2368922	MQ
MFD09206.bin.3.490	3739989	MQ
MFD09206.bin.3.9	3134984	MQ
MFD09206.bin.4.184	2487368	MQ
MFD09206.bin.4.58	3277042	MQ
MFD09212.bin.2.10	2450707	MQ
MFD09212.bin.2.103	4938137	MQ
MFD09212.bin.2.107	5147250	MQ
MFD09212.bin.2.109	2743860	MQ
MFD09212.bin.2.11	6340977	MQ
MFD09212.bin.2.110	2747692	MQ
MFD09212.bin.2.111	3761970	MQ
MFD09212.bin.2.112	6163890	MQ
MFD09212.bin.2.114	3819114	MQ
MFD09212.bin.2.115	6994313	MQ
MFD09212.bin.2.119	2048516	MQ
MFD09212.bin.2.121	6151771	MQ
MFD09212.bin.2.123	6141006	MQ
MFD09212.bin.2.125	5142217	MQ
MFD09212.bin.2.127	3985066	MQ
MFD09212.bin.2.128	3881211	MQ
MFD09212.bin.2.129	6083651	MQ
MFD09212.bin.2.132	5393194	MQ
MFD09212.bin.2.142	7981316	MQ
MFD09212.bin.2.143	6500208	MQ
MFD09212.bin.2.144	6115487	MQ
MFD09212.bin.2.145	5941378	MQ
MFD09212.bin.2.146	4194308	MQ
MFD09212.bin.2.148	4113373	MQ
MFD09212.bin.2.149	4223621	MQ
MFD09212.bin.2.151	5914777	MQ
MFD09212.bin.2.155	2513564	MQ
MFD09212.bin.2.167	4590635	MQ
MFD09212.bin.2.172	2759323	MQ
MFD09212.bin.2.173	3379349	MQ
MFD09212.bin.2.177	5742710	MQ
MFD09212.bin.2.179	5287498	MQ
MFD09212.bin.2.184	6010507	MQ
MFD09212.bin.2.188	7704526	MQ
MFD09212.bin.2.192	2855101	MQ
MFD09212.bin.2.193	2688451	MQ
MFD09212.bin.2.194	3500296	MQ
MFD09212.bin.2.195	5589928	MQ
MFD09212.bin.2.196	5830656	MQ
MFD09212.bin.2.197	3213372	MQ
MFD09212.bin.2.201	3097581	MQ
MFD09212.bin.2.202	5313670	MQ
MFD09212.bin.2.205	3220436	MQ
MFD09212.bin.2.209	5301195	MQ
MFD09212.bin.2.211	5656080	MQ
MFD09212.bin.2.212	4410579	MQ
MFD09212.bin.2.23	4316606	MQ
MFD09212.bin.2.24	3590208	MQ
MFD09212.bin.2.26	5730606	MQ
MFD09212.bin.2.27	6946736	MQ
MFD09212.bin.2.31	5037017	MQ
MFD09212.bin.2.35	5096315	MQ
MFD09212.bin.2.37	4797372	MQ
MFD09212.bin.2.38	2353633	MQ
MFD09212.bin.2.4	3198027	MQ
MFD09212.bin.2.40	3247440	MQ
MFD09212.bin.2.46	3065897	MQ
MFD09212.bin.2.51	3934711	MQ
MFD09212.bin.2.52	5952921	MQ
MFD09212.bin.2.54	5805097	MQ
MFD09212.bin.2.56	2639387	MQ
MFD09212.bin.2.59	2759121	MQ
MFD09212.bin.2.71	1788197	MQ
MFD09212.bin.2.80	4214299	MQ
MFD09212.bin.2.90	3867829	MQ
MFD09212.bin.2.99	4924152	MQ
MFD09212.bin.3.104	5034040	MQ
MFD09212.bin.3.159	2533273	MQ
MFD09212.bin.3.24	3199947	MQ
MFD09212.bin.3.261	4599414	MQ
MFD09212.bin.3.282	3143308	MQ
MFD09212.bin.3.335	2343176	MQ
MFD09212.bin.3.416	2634766	MQ
MFD09212.bin.3.427	4674495	MQ
MFD09212.bin.3.466	2081121	MQ
MFD09212.bin.3.520	4501230	MQ
MFD09212.bin.3.554	6120370	MQ
MFD09212.bin.3.603	3213285	MQ
MFD09212.bin.3.610	5001842	MQ
MFD09212.bin.4.167	3797868	MQ
MFD09212.bin.4.173	2950234	MQ
MFD09212.bin.4.303	3103805	MQ
MFD09212.bin.4.413	3258709	MQ
MFD09212.bin.4.524	2642587	MQ
MFD09212.bin.4.535	6221200	MQ
MFD09222.bin.1.119	5072457	MQ
MFD09222.bin.1.125	4813085	MQ
MFD09222.bin.1.179	4767360	MQ
MFD09222.bin.1.241	5776681	MQ
MFD09222.bin.2.1	8811577	MQ
MFD09222.bin.2.10	4151082	MQ
MFD09222.bin.2.103	3368357	MQ
MFD09222.bin.2.108	4459194	MQ
MFD09222.bin.2.11	3379194	MQ
MFD09222.bin.2.110	3849463	MQ
MFD09222.bin.2.113	5379053	MQ
MFD09222.bin.2.117	6126581	MQ
MFD09222.bin.2.119	5615605	MQ
MFD09222.bin.2.123	4524554	MQ
MFD09222.bin.2.125	3299970	MQ
MFD09222.bin.2.126	3332398	MQ
MFD09222.bin.2.131	5488800	MQ
MFD09222.bin.2.139	4216482	MQ
MFD09222.bin.2.142	3271429	MQ
MFD09222.bin.2.145	3750799	MQ
MFD09222.bin.2.146	4428944	MQ
MFD09222.bin.2.155	4295800	MQ
MFD09222.bin.2.16	3968854	MQ
MFD09222.bin.2.166	3710415	MQ
MFD09222.bin.2.174	3748549	MQ
MFD09222.bin.2.18	5094337	MQ
MFD09222.bin.2.23	2924252	MQ
MFD09222.bin.2.26	3375978	MQ
MFD09222.bin.2.29	4193378	MQ
MFD09222.bin.2.30	3249719	MQ
MFD09222.bin.2.33	4589016	MQ
MFD09222.bin.2.34	2776699	MQ
MFD09222.bin.2.35	2889960	MQ
MFD09222.bin.2.46	4133314	MQ
MFD09222.bin.2.51	4368561	MQ
MFD09222.bin.2.6	2771276	MQ
MFD09222.bin.2.60	4184708	MQ
MFD09222.bin.2.68	4123219	MQ
MFD09222.bin.2.76	4853121	MQ
MFD09222.bin.2.77	5904483	MQ
MFD09222.bin.2.82	3311445	MQ
MFD09222.bin.2.84	2308968	MQ
MFD09222.bin.2.91	3915728	MQ
MFD09222.bin.2.93	4433798	MQ
MFD09222.bin.2.94	2676731	MQ
MFD09222.bin.2.96	6728961	MQ
MFD09222.bin.3.117	5100939	MQ
MFD09222.bin.3.13	4995320	MQ
MFD09222.bin.3.133	3281023	MQ
MFD09222.bin.3.186	5897481	MQ
MFD09222.bin.3.213	2173285	MQ
MFD09222.bin.3.24	3224220	MQ
MFD09222.bin.3.28	4494371	MQ
MFD09222.bin.3.315	6122691	MQ
MFD09222.bin.3.337	2168380	MQ
MFD09222.bin.3.34	3339122	MQ
MFD09222.bin.3.374	3000795	MQ
MFD09222.bin.3.40	4545971	MQ
MFD09222.bin.3.414	3652978	MQ
MFD09222.bin.3.45	3079030	MQ
MFD09222.bin.3.460	4051119	MQ
MFD09222.bin.3.67	3922873	MQ
MFD09222.bin.4.501	4803826	MQ
MFD09222.bin.4.8	5926741	MQ
MFD09267.bin.1.185	7612901	MQ
MFD09267.bin.2.103	2325243	MQ
MFD09267.bin.2.11	5278585	MQ
MFD09267.bin.2.111	3884220	MQ
MFD09267.bin.2.121	2913244	MQ
MFD09267.bin.2.124	3620608	MQ
MFD09267.bin.2.127	4665358	MQ
MFD09267.bin.2.128	2047468	MQ
MFD09267.bin.2.130	7178628	MQ
MFD09267.bin.2.131	4631686	MQ
MFD09267.bin.2.133	3491954	MQ
MFD09267.bin.2.134	3394105	MQ
MFD09267.bin.2.135	4332226	MQ
MFD09267.bin.2.138	5564239	MQ
MFD09267.bin.2.141	4277993	MQ
MFD09267.bin.2.142	3521196	MQ
MFD09267.bin.2.144	3101604	MQ
MFD09267.bin.2.149	4405998	MQ
MFD09267.bin.2.152	8015948	MQ
MFD09267.bin.2.155	3505055	MQ
MFD09267.bin.2.157	2953373	MQ
MFD09267.bin.2.159	2808061	MQ
MFD09267.bin.2.16	10219159	MQ
MFD09267.bin.2.165	2491483	MQ
MFD09267.bin.2.170	2233541	MQ
MFD09267.bin.2.177	3127718	MQ
MFD09267.bin.2.184	3773141	MQ
MFD09267.bin.2.200	5871098	MQ
MFD09267.bin.2.205	2832997	MQ
MFD09267.bin.2.207	3681400	MQ
MFD09267.bin.2.21	4007850	MQ
MFD09267.bin.2.210	4638326	MQ
MFD09267.bin.2.214	6132896	MQ
MFD09267.bin.2.216	4761674	MQ
MFD09267.bin.2.218	3005542	MQ
MFD09267.bin.2.22	2488192	MQ
MFD09267.bin.2.223	3000650	MQ
MFD09267.bin.2.228	3568599	MQ
MFD09267.bin.2.230	2633855	MQ
MFD09267.bin.2.231	3170958	MQ
MFD09267.bin.2.234	2382644	MQ
MFD09267.bin.2.236	3377266	MQ
MFD09267.bin.2.240	3865200	MQ
MFD09267.bin.2.253	3828180	MQ
MFD09267.bin.2.255	4156639	MQ
MFD09267.bin.2.256	4955670	MQ
MFD09267.bin.2.26	3600574	MQ
MFD09267.bin.2.262	4751064	MQ
MFD09267.bin.2.264	5238423	MQ
MFD09267.bin.2.281	3697923	MQ
MFD09267.bin.2.292	6031782	MQ
MFD09267.bin.2.297	5238075	MQ
MFD09267.bin.2.298	3329796	MQ
MFD09267.bin.2.30	1834443	MQ
MFD09267.bin.2.303	4765009	MQ
MFD09267.bin.2.304	2438418	MQ
MFD09267.bin.2.308	6749058	MQ
MFD09267.bin.2.309	3425581	MQ
MFD09267.bin.2.310	4844381	MQ
MFD09267.bin.2.318	2532617	MQ
MFD09267.bin.2.322	6731013	MQ
MFD09267.bin.2.329	2647289	MQ
MFD09267.bin.2.330	3506171	MQ
MFD09267.bin.2.331	4061214	MQ
MFD09267.bin.2.334	3567527	MQ
MFD09267.bin.2.335	2885609	MQ
MFD09267.bin.2.346	2275264	MQ
MFD09267.bin.2.351	2829346	MQ
MFD09267.bin.2.38	1839669	MQ
MFD09267.bin.2.42	5098361	MQ
MFD09267.bin.2.56	7066183	MQ
MFD09267.bin.2.59	4445284	MQ
MFD09267.bin.2.64	2572261	MQ
MFD09267.bin.2.65	4314765	MQ
MFD09267.bin.2.66	4024749	MQ
MFD09267.bin.2.72	3107323	MQ
MFD09267.bin.2.73	3904301	MQ
MFD09267.bin.2.75	2504433	MQ
MFD09267.bin.2.77	6943034	MQ
MFD09267.bin.2.78	1840753	MQ
MFD09267.bin.2.87	2919222	MQ
MFD09267.bin.2.90	3606053	MQ
MFD09267.bin.2.93	3063491	MQ
MFD09267.bin.2.94	2624741	MQ
MFD09267.bin.2.97	7148647	MQ
MFD09267.bin.2.99	3940163	MQ
MFD09267.bin.3.132	5232608	MQ
MFD09267.bin.3.158	2839995	MQ
MFD09267.bin.3.248	4448653	MQ
MFD09267.bin.3.343	2124030	MQ
MFD09267.bin.3.399	2948263	MQ
MFD09267.bin.3.402	3785323	MQ
MFD09267.bin.3.508	3260701	MQ
MFD09267.bin.3.65	4430524	MQ
MFD09267.bin.3.700	4523058	MQ
MFD09267.bin.3.85	5618122	MQ
MFD09267.bin.4.169	4004066	MQ
MFD09267.bin.4.481	5284879	MQ
MFD09267.bin.4.722	2414228	MQ
MFD09286.bin.1.126	5417669	MQ
MFD09286.bin.1.190	5052290	MQ
MFD09286.bin.1.229	5416044	MQ
MFD09286.bin.1.244	4610608	MQ
MFD09286.bin.1.6	4130683	MQ
MFD09286.bin.2.1	4383493	MQ
MFD09286.bin.2.100	6062580	MQ
MFD09286.bin.2.102	2792244	MQ
MFD09286.bin.2.106	4229450	MQ
MFD09286.bin.2.109	5104471	MQ
MFD09286.bin.2.11	3003614	MQ
MFD09286.bin.2.112	7679722	MQ
MFD09286.bin.2.114	5197438	MQ
MFD09286.bin.2.117	5775349	MQ
MFD09286.bin.2.119	3201616	MQ
MFD09286.bin.2.12	2056287	MQ
MFD09286.bin.2.120	2240041	MQ
MFD09286.bin.2.121	5858682	MQ
MFD09286.bin.2.122	3027650	MQ
MFD09286.bin.2.123	3872424	MQ
MFD09286.bin.2.125	3341867	MQ
MFD09286.bin.2.126	5084558	MQ
MFD09286.bin.2.127	12995613	MQ
MFD09286.bin.2.129	3017648	MQ
MFD09286.bin.2.130	3409930	MQ
MFD09286.bin.2.134	4925849	MQ
MFD09286.bin.2.136	4531987	MQ
MFD09286.bin.2.137	6771434	MQ
MFD09286.bin.2.138	4763231	MQ
MFD09286.bin.2.14	4835218	MQ
MFD09286.bin.2.143	6553521	MQ
MFD09286.bin.2.146	2346766	MQ
MFD09286.bin.2.15	4520400	MQ
MFD09286.bin.2.150	2426945	MQ
MFD09286.bin.2.151	3435451	MQ
MFD09286.bin.2.153	6608896	MQ
MFD09286.bin.2.154	2767543	MQ
MFD09286.bin.2.160	4550396	MQ
MFD09286.bin.2.163	4144187	MQ
MFD09286.bin.2.167	5078274	MQ
MFD09286.bin.2.169	4255531	MQ
MFD09286.bin.2.170	4054838	MQ
MFD09286.bin.2.171	6226573	MQ
MFD09286.bin.2.172	7280680	MQ
MFD09286.bin.2.173	5195806	MQ
MFD09286.bin.2.174	10306446	MQ
MFD09286.bin.2.177	3742530	MQ
MFD09286.bin.2.181	3294830	MQ
MFD09286.bin.2.187	4790744	MQ
MFD09286.bin.2.19	7258592	MQ
MFD09286.bin.2.24	4357135	MQ
MFD09286.bin.2.25	4317089	MQ
MFD09286.bin.2.29	9003684	MQ
MFD09286.bin.2.3	7326853	MQ
MFD09286.bin.2.30	4343459	MQ
MFD09286.bin.2.34	2910819	MQ
MFD09286.bin.2.37	3559831	MQ
MFD09286.bin.2.41	2405751	MQ
MFD09286.bin.2.43	4319007	MQ
MFD09286.bin.2.47	4309659	MQ
MFD09286.bin.2.48	2130037	MQ
MFD09286.bin.2.49	5244169	MQ
MFD09286.bin.2.50	5215196	MQ
MFD09286.bin.2.51	7035110	MQ
MFD09286.bin.2.54	3320818	MQ
MFD09286.bin.2.68	4689188	MQ
MFD09286.bin.2.79	4412917	MQ
MFD09286.bin.2.81	6696667	MQ
MFD09286.bin.2.82	5143906	MQ
MFD09286.bin.2.83	5311783	MQ
MFD09286.bin.2.84	3467645	MQ
MFD09286.bin.2.87	2103342	MQ
MFD09286.bin.2.88	3180129	MQ
MFD09286.bin.2.92	8626614	MQ
MFD09286.bin.2.93	3432152	MQ
MFD09286.bin.2.95	5174799	MQ
MFD09286.bin.2.97	5379012	MQ
MFD09286.bin.2.99	4449145	MQ
MFD09286.bin.3.127	6051766	MQ
MFD09286.bin.3.15	4498463	MQ
MFD09286.bin.3.221	3212407	MQ
MFD09286.bin.3.32	4639780	MQ
MFD09286.bin.3.35	5540857	MQ
MFD09286.bin.3.352	3798912	MQ
MFD09286.bin.3.375	4696991	MQ
MFD09286.bin.3.59	3268621	MQ
MFD09286.bin.3.60	4417752	MQ
MFD09286.bin.3.73	4386155	MQ
MFD09286.bin.4.160	2452685	MQ
MFD09368.bin.1.213	6428794	MQ
MFD09368.bin.2.10	4671752	MQ
MFD09368.bin.2.101	3046060	MQ
MFD09368.bin.2.11	6412244	MQ
MFD09368.bin.2.110	3165549	MQ
MFD09368.bin.2.111	3671905	MQ
MFD09368.bin.2.119	3259931	MQ
MFD09368.bin.2.121	5837049	MQ
MFD09368.bin.2.124	6931110	MQ
MFD09368.bin.2.126	3847783	MQ
MFD09368.bin.2.127	4031449	MQ
MFD09368.bin.2.129	4459273	MQ
MFD09368.bin.2.13	4117601	MQ
MFD09368.bin.2.137	5720451	MQ
MFD09368.bin.2.139	4261126	MQ
MFD09368.bin.2.142	4112701	MQ
MFD09368.bin.2.144	7229716	MQ
MFD09368.bin.2.146	6234319	MQ
MFD09368.bin.2.148	3942668	MQ
MFD09368.bin.2.149	4411741	MQ
MFD09368.bin.2.151	5049250	MQ
MFD09368.bin.2.153	3839858	MQ
MFD09368.bin.2.155	3146240	MQ
MFD09368.bin.2.156	2153520	MQ
MFD09368.bin.2.157	6578929	MQ
MFD09368.bin.2.158	5773487	MQ
MFD09368.bin.2.162	5372624	MQ
MFD09368.bin.2.163	7427163	MQ
MFD09368.bin.2.164	4856311	MQ
MFD09368.bin.2.165	3516284	MQ
MFD09368.bin.2.167	2537705	MQ
MFD09368.bin.2.169	3522492	MQ
MFD09368.bin.2.17	3809019	MQ
MFD09368.bin.2.175	6094955	MQ
MFD09368.bin.2.178	3997166	MQ
MFD09368.bin.2.18	4233648	MQ
MFD09368.bin.2.184	2817364	MQ
MFD09368.bin.2.187	5085308	MQ
MFD09368.bin.2.188	4800351	MQ
MFD09368.bin.2.19	5090007	MQ
MFD09368.bin.2.193	5200574	MQ
MFD09368.bin.2.196	4281314	MQ
MFD09368.bin.2.199	6694985	MQ
MFD09368.bin.2.2	3965949	MQ
MFD09368.bin.2.20	5431813	MQ
MFD09368.bin.2.204	4104736	MQ
MFD09368.bin.2.208	5246785	MQ
MFD09368.bin.2.21	4961420	MQ
MFD09368.bin.2.211	4517427	MQ
MFD09368.bin.2.24	8583344	MQ
MFD09368.bin.2.25	4151429	MQ
MFD09368.bin.2.27	4110035	MQ
MFD09368.bin.2.31	9169706	MQ
MFD09368.bin.2.32	7858481	MQ
MFD09368.bin.2.33	4368888	MQ
MFD09368.bin.2.34	3523070	MQ
MFD09368.bin.2.35	6180897	MQ
MFD09368.bin.2.38	5177248	MQ
MFD09368.bin.2.40	4826396	MQ
MFD09368.bin.2.41	3118349	MQ
MFD09368.bin.2.45	4215830	MQ
MFD09368.bin.2.46	2902704	MQ
MFD09368.bin.2.47	4339688	MQ
MFD09368.bin.2.48	3727140	MQ
MFD09368.bin.2.49	6189039	MQ
